artifact_score_mean,aug_type,beta_power,condition,inf_count,max_abs,mean_abs,mu_power,nan_count,seed,std,target_subject
4.539192796933172,bad_physio,10.616734327798982,BadPhysio,0,33.16869354248047,4.062676906585693,11.52631021497542,0,21,5.265968322753906,5
16.913015608357593,bad_artifact,11.052507804142255,BadArtifact,0,143.29624938964844,5.529874801635742,11.729632779523994,0,21,8.183466911315918,5
5.740541773590503,clean,10.573909912013765,CleanAug,0,32.92058563232422,3.969006299972534,11.454991257950578,0,22,5.188409805297852,5
4.441753647266161,bad_content,9.3914738762223,BadContent,0,28.106597900390625,3.2368340492248535,10.26440882585871,0,22,4.145490646362305,5
4.849068771692069,bad_style,11.192848086259858,BadStyle,0,60.72479248046875,5.546990871429443,12.073242970737326,0,22,7.366018295288086,5
4.792163736778813,bad_physio,10.58985810742318,BadPhysio,0,32.50029373168945,4.030949115753174,11.470969682183147,0,22,5.226599216461182,5
16.707426343689903,bad_artifact,11.039055962672553,BadArtifact,0,107.9512939453125,5.5115180015563965,11.684055821581833,0,22,8.138510704040527,5
4.9004357633796545,clean,11.217991657699388,CleanAug,0,62.49721908569336,6.718526840209961,13.061514178203938,0,20,8.771685600280762,6
3.7052051262608665,bad_content,10.027398977622067,BadContent,0,41.169464111328125,5.094417572021484,11.869929430771286,0,20,6.536369323730469,6
3.9357202418681987,bad_style,11.051565461526772,BadStyle,0,71.51004791259766,6.23740816116333,12.873401188365326,0,20,8.12592887878418,6
3.8276149453979498,bad_physio,11.231894552823656,BadPhysio,0,62.00867462158203,6.814420223236084,13.075577957586388,0,20,8.830912590026855,6
16.88672891244506,bad_artifact,11.832914984931318,BadArtifact,0,223.7199249267578,9.272636413574219,13.197641434530293,0,20,13.75240707397461,6
5.5880630786575125,clean,11.32762367714557,CleanAug,0,76.43995666503906,7.070741653442383,13.159616479622986,0,21,9.23012638092041,6
4.289300805340826,bad_content,10.149502184470423,BadContent,0,61.067626953125,5.479155540466309,11.97011752542088,0,21,7.039725303649902,6
4.782217469697356,bad_style,11.0970283209347,BadStyle,0,77.16309356689453,6.467190265655518,12.920287823169472,0,21,8.541790962219238,6
4.579317298382974,bad_physio,11.344747481794089,BadPhysio,0,76.48127746582031,7.198643684387207,13.1786308025058,0,21,9.3118257522583,6
16.874947850602478,bad_artifact,11.955644595094677,BadArtifact,0,196.0529022216797,9.850934028625488,13.307863009156527,0,21,14.50695514678955,6
5.560792004939031,clean,11.272875873153477,CleanAug,0,80.34101104736328,7.002891540527344,13.150928270493823,0,22,9.278532981872559,6
4.3149620145644665,bad_content,10.080151710693736,BadContent,0,72.48792266845703,5.389957904815674,11.916750191212362,0,22,7.080218315124512,6
4.769287754839803,bad_style,10.941966142916314,BadStyle,0,77.40184020996094,6.017942428588867,12.799119775388357,0,22,7.996028423309326,6
4.617717032605567,bad_physio,11.287902354798145,BadPhysio,0,79.94231414794922,7.114509582519531,13.168545226274205,0,22,9.34665298461914,6
17.240637794313688,bad_artifact,11.920798389477733,BadArtifact,0,232.423583984375,9.75086498260498,13.297626961524616,0,22,14.545966148376465,6
5.193622570544648,clean,10.705137017579458,CleanAug,0,28.662172317504883,4.132303237915039,11.852264257803323,0,20,5.326822280883789,7
4.1343534280984295,bad_content,9.562072999055284,BadContent,0,25.545278549194336,3.106536865234375,10.623993851843077,0,20,3.9510762691497803,7
3.9752657742636193,bad_style,11.292789592808901,BadStyle,0,67.8268051147461,5.725462913513184,12.433650136137473,0,20,7.541090965270996,7
4.210758407544525,bad_physio,10.720445751748743,BadPhysio,0,28.39658546447754,4.195215225219727,11.86776927786845,0,20,5.365624904632568,7
17.278995320886512,bad_artifact,11.145129679103663,BadArtifact,0,113.6542739868164,5.7313947677612305,12.03526399585425,0,20,8.369590759277344,7
5.039699888467294,clean,10.74785768669459,CleanAug,0,29.803869247436523,4.2992353439331055,11.996977782851966,0,21,5.530704021453857,7
4.030361846224397,bad_content,9.607450592799717,BadContent,0,21.04035758972168,3.203402280807495,10.748063124170836,0,21,4.054169178009033,7
3.8464283185959998,bad_style,11.255485675058612,BadStyle,0,55.371253967285156,5.691428184509277,12.493140437948252,0,21,7.432690620422363,7
4.179154546843729,bad_physio,10.760921015280386,BadPhysio,0,29.40306282043457,4.3552141189575195,12.01083957750634,0,21,5.5645599365234375,7
16.850717365690947,bad_artifact,11.19554268011281,BadArtifact,0,118.8885726928711,5.922907829284668,12.15683058983488,0,21,8.666994094848633,7
5.167512663761236,clean,10.73799788508732,CleanAug,0,31.983129501342773,4.298440933227539,11.985033018952983,0,22,5.5283918380737305,7
4.278565234987442,bad_content,9.552474971801724,BadContent,0,25.9228458404541,3.2127304077148438,10.79047590940502,0,22,4.075268268585205,7
3.9166503412624705,bad_style,11.32826450304467,BadStyle,0,55.90397644042969,5.9248833656311035,12.566336123475676,0,22,7.715177536010742,7
4.307201519360627,bad_physio,10.75426522463933,BadPhysio,0,31.750572204589844,4.362195014953613,12.001127491160153,0,22,5.566989898681641,7
17.20617371719785,bad_artifact,11.196146218021106,BadArtifact,0,142.64471435546875,5.937252998352051,12.15215333052468,0,22,8.684094429016113,7
4.72904252298174,clean,11.851614157189806,CleanAug,0,70.85729217529297,7.779070854187012,13.578442213997302,0,20,10.081628799438477,8
3.7315132244349267,bad_content,10.682983543871641,BadContent,0,43.01046371459961,5.203847885131836,12.343107138868612,0,20,6.623302459716797,8
3.841312045981943,bad_style,11.406811905178763,BadStyle,0,74.77095031738281,6.354145050048828,13.119892186977047,0,20,8.316261291503906,8
3.711335363134932,bad_physio,11.866735456512014,BadPhysio,0,69.6403579711914,7.885692596435547,13.592536263077777,0,20,10.141792297363281,8
17.33387883710231,bad_artifact,12.331716128458845,BadArtifact,0,256.8470764160156,10.740811347961426,13.69144001343391,0,20,15.78363037109375,8
4.835804928452749,clean,11.954430189102377,CleanAug,0,51.280723571777344,8.27302360534668,13.709924168593028,0,21,10.618834495544434,8
3.906549127519722,bad_content,10.797483644053726,BadContent,0,39.955039978027344,5.54846715927124,12.524909581426584,0,21,7.04246187210083,8
3.675141055088639,bad_style,11.49146571413236,BadStyle,0,60.78627014160156,6.684573173522949,13.231678838498613,0,21,8.632181167602539,8
3.6649627898922574,bad_physio,11.970934351891449,BadPhysio,0,50.78363800048828,8.407194137573242,13.727183619451175,0,21,10.701593399047852,8
17.203589534113092,bad_artifact,12.446446776215868,BadArtifact,0,228.28517150878906,11.416095733642578,13.829714556319516,0,21,16.691335678100586,8
5.13050640234674,clean,11.935421157413508,CleanAug,0,94.68888092041016,8.261370658874512,13.692395502417645,0,22,10.694136619567871,8
4.625086855005701,bad_content,10.777020691750375,BadContent,0,76.20960235595703,5.597097873687744,12.496479145551223,0,22,7.218533515930176,8
4.33090155558162,bad_style,11.456836981910204,BadStyle,0,67.62391662597656,6.586658000946045,13.19386540562783,0,22,8.551148414611816,8
4.243277676688547,bad_physio,11.94890591828439,BadPhysio,0,92.8831787109375,8.369102478027344,13.707266900114778,0,22,10.759344100952148,8
17.486911405046428,bad_artifact,12.432089105818681,BadArtifact,0,259.894287109375,11.399969100952148,13.811890619520243,0,22,16.773334503173828,8
4.537096972253621,clean,11.133652821262297,CleanAug,0,68.70923614501953,8.218273162841797,13.883104704232018,0,20,10.734719276428223,9
4.05697822721573,bad_content,9.956601833068449,BadContent,0,48.74330139160156,5.895681858062744,12.620093402896657,0,20,7.5738043785095215,9
4.203741122212834,bad_style,10.57673743410784,BadStyle,0,50.714473724365234,6.210073947906494,13.270397651650487,0,20,8.04499340057373,9
3.8957658393502523,bad_physio,11.143935124437467,BadPhysio,0,68.38931274414062,8.319171905517578,13.898522089127514,0,20,10.798178672790527,9
16.869601982264687,bad_artifact,12.012761793963852,BadArtifact,0,251.7484130859375,11.488301277160645,13.98135436887568,0,20,16.80776023864746,9
4.8087809830841906,clean,11.210285834555789,CleanAug,0,64.99197387695312,8.564153671264648,13.982926564838131,0,21,11.141962051391602,9
4.039878339518543,bad_content,10.059800573003093,BadContent,0,47.92433547973633,5.986794471740723,12.669698889264966,0,21,7.6522417068481445,9
3.939787948929918,bad_style,10.580214394891634,BadStyle,0,56.16991424560547,6.248687267303467,13.296699837527706,0,21,8.03051471710205,9
3.8242211379886424,bad_physio,11.224849481218433,BadPhysio,0,64.04285430908203,8.706024169921875,14.000972001557686,0,21,11.230957984924316,9
