target_subject,seed,group,n_support,n_aug_total,n_aug_kept,rejected_ratio,mean_aug_weight_all,mean_aug_weight_kept,sum_aug_weight_kept,sum_weight_per_candidate,CE_real,CE_aug_raw,CE_aug_weighted,final_train_loss,artifact_threshold,mean_v2_gamma,v2_prior_agreement_rate,v2_proto_agreement_rate,v2_both_agreement_rate,fold_score_nan_inf_count,fold_covariance_nan_inf_count,accuracy,balanced_accuracy,macro_f1,kappa,auroc,nll,ece,brier,class_0_accuracy,class_0_f1,class_1_accuracy,class_1_f1
90,24,SAS-Cert-CU-LS-v1.3,10,60,60,0.0,1.0,1.0,60.0,1.0,0.21516019105911255,0.24293382465839386,0.23827634751796722,0.45343655347824097,3.8887782096862793,0.7971790432929993,0.949999988079071,0.9833333492279053,0.949999988079071,0,0,0.9428571428571428,0.9411764705882353,0.9424342105263158,0.8852459016393442,1.0,0.12005033029808469,0.06849228484289986,0.06950865685939789,0.8823529411764706,0.9375,1.0,0.9473684210526316
90,24,SAS-Cert-v2-no-adapter,10,60,60,0.0,0.7971790432929993,0.7971790432929993,47.83074188232422,0.7971790313720704,0.2257794588804245,0.25753188133239746,0.24048852920532227,0.46626800298690796,3.8887782096862793,0.7971790432929993,0.949999988079071,0.9833333492279053,0.949999988079071,0,0,0.9428571428571428,0.9411764705882353,0.9424342105263158,0.8852459016393442,1.0,0.1311205440012269,0.07018014703478131,0.07545197755098343,0.8823529411764706,0.9375,1.0,0.9473684210526316
90,24,SAS-Cert-v2-full,10,60,60,0.0,0.7971790432929993,0.7971790432929993,47.83074188232422,0.7971790313720704,0.2242143452167511,0.2542778253555298,0.24518680572509766,0.46940115094184875,3.8887782096862793,0.7971790432929993,0.949999988079071,0.9833333492279053,0.949999988079071,0,0,0.9714285714285714,0.9705882352941176,0.9713349713349714,0.9427168576104746,1.0,0.1093041787487801,0.06411099774496895,0.06331188976764679,0.9411764705882353,0.9696969696969697,1.0,0.972972972972973
91,20,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,60.0,1.0,0.2287595272064209,0.2586539089679718,0.2586539089679718,0.4874134361743927,4.483706426620484,0.7673001885414124,0.9166666865348816,0.8999999761581421,0.8999999761581421,0,0,0.8285714285714286,0.8300653594771241,0.8284313725490196,0.6579804560260587,0.869281045751634,0.5405712413875414,0.1654500961303711,0.32675424218177795,0.8823529411764706,0.8333333333333333,0.7777777777777778,0.823529411764706
91,20,SAS-Cert-CU-LS-v1.3,10,60,60,0.0,1.0,1.0,60.0,1.0,0.23720714449882507,0.2578428089618683,0.25425541400909424,0.4914625585079193,4.483706426620484,0.7673001885414124,0.9166666865348816,0.8999999761581421,0.8999999761581421,0,0,0.8,0.8022875816993464,0.7993447993447993,0.6016260162601627,0.8856209150326797,0.5644160721712478,0.176899402482169,0.328048974275589,0.8823529411764706,0.8108108108108107,0.7222222222222222,0.7878787878787877
91,20,SAS-Cert-v2-no-adapter,10,60,60,0.0,0.7673001885414124,0.7673001885414124,46.03800964355469,0.7673001607259115,0.27562981843948364,0.28561046719551086,0.2839488983154297,0.5595787167549133,4.483706426620484,0.7673001885414124,0.9166666865348816,0.8999999761581421,0.8999999761581421,0,0,0.8,0.8022875816993464,0.7993447993447993,0.6016260162601627,0.9084967320261437,0.6602036618859998,0.13945484501974925,0.33258548378944397,0.8823529411764706,0.8108108108108107,0.7222222222222222,0.7878787878787877
91,20,SAS-Cert-v2-full,10,60,60,0.0,0.7673001885414124,0.7673001885414124,46.03800964355469,0.7673001607259115,0.2888624370098114,0.2801937460899353,0.2837584912776947,0.5726209282875061,4.483706426620484,0.7673001885414124,0.9166666865348816,0.8999999761581421,0.8999999761581421,0,0,0.8,0.8022875816993464,0.7993447993447993,0.6016260162601627,0.9150326797385621,0.696616994439808,0.1484454393386841,0.3344075083732605,0.8823529411764706,0.8108108108108107,0.7222222222222222,0.7878787878787877
91,21,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,60.0,1.0,0.30014485120773315,0.3488021492958069,0.3488021194934845,0.64894700050354,3.98267924785614,0.6243637204170227,0.699999988079071,0.7666666507720947,0.699999988079071,0,0,0.9428571428571428,0.9411764705882353,0.9424342105263158,0.8852459016393442,0.9607843137254901,0.27656987508618286,0.14852811438696725,0.16432695090770721,0.8823529411764706,0.9375,1.0,0.9473684210526316
91,21,SAS-Cert-CU-LS-v1.3,10,60,60,0.0,0.9999999403953552,0.9999999403953552,59.999996185302734,0.9999999364217123,0.3057318925857544,0.3579935133457184,0.34759095311164856,0.6533228158950806,3.98267924785614,0.6243637204170227,0.699999988079071,0.7666666507720947,0.699999988079071,0,0,0.9428571428571428,0.9411764705882353,0.9424342105263158,0.8852459016393442,0.9607843137254901,0.2822894383438434,0.13156287670135497,0.1656237542629242,0.8823529411764706,0.9375,1.0,0.9473684210526316
91,21,SAS-Cert-v2-no-adapter,10,60,60,0.0,0.6243637204170227,0.6243637204170227,37.461822509765625,0.6243637084960938,0.38948261737823486,0.4570753872394562,0.3347325325012207,0.7242151498794556,3.98267924785614,0.6243637204170227,0.699999988079071,0.7666666507720947,0.699999988079071,0,0,0.8571428571428571,0.8529411764705883,0.8528174936921784,0.7116968698517299,0.9607843137254901,0.3608311406067377,0.08450230019433158,0.19747479259967804,0.7058823529411765,0.8275862068965517,1.0,0.878048780487805
