target_subject,seed,comparison,delta_balanced_accuracy,delta_macro_f1,delta_ece,delta_nll,delta_brier,win_macro_f1
90,20,SAS-Cert-v2-full-vs-NaiveAug_LS010,0.0,0.0,-0.07597162553242273,-0.07871561578878478,-0.03993912786245346,0
90,20,SAS-Cert-v2-full-vs-SAS-Cert-CU-LS-v1.3,0.0,0.0,-0.04579719305038451,-0.0438960906073933,-0.01798129826784134,0
90,20,SAS-Cert-v2-full-vs-SAS-Cert-v2-no-adapter,0.0,0.0,-0.035276819978441516,-0.0026719155423456376,0.0009769648313522339,0
90,21,SAS-Cert-v2-full-vs-NaiveAug_LS010,-0.02777777777777779,-0.02857142857142858,0.02351700919015067,0.06371967243124432,0.04085082467645407,0
90,21,SAS-Cert-v2-full-vs-SAS-Cert-CU-LS-v1.3,-0.02777777777777779,-0.02857142857142858,0.025401835782187333,0.06616633610960712,0.04255792684853077,0
90,21,SAS-Cert-v2-full-vs-SAS-Cert-v2-no-adapter,-0.02777777777777779,-0.02857142857142858,-0.006788621629987432,0.026362024349519078,0.02064581587910652,0
90,22,SAS-Cert-v2-full-vs-NaiveAug_LS010,-0.02777777777777779,-0.028524513818631525,0.0003126876694815456,0.008000844405803093,0.005154117941856384,0
90,22,SAS-Cert-v2-full-vs-SAS-Cert-CU-LS-v1.3,-0.02777777777777779,-0.028524513818631525,-0.011329151902879989,0.0005150293121257699,0.00012093037366867065,0
90,22,SAS-Cert-v2-full-vs-SAS-Cert-v2-no-adapter,-0.02777777777777779,-0.028524513818631525,-0.012223052978515628,-0.0009645447519637251,-0.00012844055891036987,0
90,23,SAS-Cert-v2-full-vs-NaiveAug_LS010,0.02941176470588236,0.028900760808655557,0.0027350630078997046,-0.0645490926241882,-0.03408122807741165,1
90,23,SAS-Cert-v2-full-vs-SAS-Cert-CU-LS-v1.3,0.0,0.0,-0.005611205101013178,-0.04055746610539554,-0.019735373556613922,0
90,23,SAS-Cert-v2-full-vs-SAS-Cert-v2-no-adapter,0.0,0.0,-0.007055384772164469,-0.009692085030821751,-0.0039655715227127075,0
90,24,SAS-Cert-v2-full-vs-NaiveAug_LS010,0.02941176470588236,0.028900760808655557,0.002370873519352501,-0.0018535670680069477,-0.0018289685249328613,1
90,24,SAS-Cert-v2-full-vs-SAS-Cert-CU-LS-v1.3,0.02941176470588236,0.028900760808655557,-0.004381287097930911,-0.010746151549304597,-0.006196767091751099,1
90,24,SAS-Cert-v2-full-vs-SAS-Cert-v2-no-adapter,0.02941176470588236,0.028900760808655557,-0.0060691492898123645,-0.021816365252446818,-0.01214008778333664,1
91,20,SAS-Cert-v2-full-vs-NaiveAug_LS010,-0.02777777777777768,-0.029086573204220256,-0.017004656791687,0.15604575305226653,0.007653266191482544,0
91,20,SAS-Cert-v2-full-vs-SAS-Cert-CU-LS-v1.3,0.0,0.0,-0.028453963143484917,0.13220092226856017,0.006358534097671509,0
91,20,SAS-Cert-v2-full-vs-SAS-Cert-v2-no-adapter,0.0,0.0,0.008990594318934841,0.036413332553808186,0.0018220245838165283,0
91,21,SAS-Cert-v2-full-vs-NaiveAug_LS010,-0.08823529411764697,-0.08961671683413741,-0.04710354975291661,0.092727016564644,0.033510997891426086,0
91,21,SAS-Cert-v2-full-vs-SAS-Cert-CU-LS-v1.3,-0.08823529411764697,-0.08961671683413741,-0.03013831206730433,0.08700745330698345,0.032214194536209106,0
91,21,SAS-Cert-v2-full-vs-SAS-Cert-v2-no-adapter,0.0,0.0,0.01692226443971906,0.008465751044089143,0.00036315619945526123,0
91,22,SAS-Cert-v2-full-vs-NaiveAug_LS010,-0.02777777777777779,-0.027616342344695455,0.022590971844536956,-0.034875821917636274,0.008794516324996948,0
91,22,SAS-Cert-v2-full-vs-SAS-Cert-CU-LS-v1.3,-0.05555555555555547,-0.0552631578947369,-0.016451085465294946,-0.06369800931777991,-0.0001652538776397705,0
91,22,SAS-Cert-v2-full-vs-SAS-Cert-v2-no-adapter,-0.02777777777777779,-0.027616342344695455,0.024798211881092658,-0.03364113088557119,0.009783744812011719,0
91,23,SAS-Cert-v2-full-vs-NaiveAug_LS010,0.02941176470588225,0.029949447128988727,-0.007334515026637484,-0.09830845144809058,0.004759877920150757,1
91,23,SAS-Cert-v2-full-vs-SAS-Cert-CU-LS-v1.3,0.02941176470588225,0.029949447128988727,0.031539237499237066,-0.08994124208810234,0.0021033287048339844,1
91,23,SAS-Cert-v2-full-vs-SAS-Cert-v2-no-adapter,0.02614379084967311,0.02730263157894741,0.05430589744022915,-0.001632399575504151,-0.023140370845794678,1
91,24,SAS-Cert-v2-full-vs-NaiveAug_LS010,-0.02941176470588225,-0.030515839641154896,-0.009644285270145977,0.11501624076608852,0.025285497307777405,0
91,24,SAS-Cert-v2-full-vs-SAS-Cert-CU-LS-v1.3,-0.02941176470588225,-0.030515839641154896,-0.008948884691510894,0.11407706777123461,0.025187507271766663,0
91,24,SAS-Cert-v2-full-vs-SAS-Cert-v2-no-adapter,0.0,0.0,0.002784042698996403,0.026350303548497767,0.004554525017738342,0
92,20,SAS-Cert-v2-full-vs-NaiveAug_LS010,-0.014545454545454528,-0.02055824857748978,-0.0020251775041539577,-0.008712210765650374,-0.01809769868850708,0
92,20,SAS-Cert-v2-full-vs-SAS-Cert-CU-LS-v1.3,-0.037272727272727235,-0.042262845849802444,-0.0231449027010735,-0.008011602648551358,-0.01688428223133087,0
92,20,SAS-Cert-v2-full-vs-SAS-Cert-v2-no-adapter,0.0027272727272728003,0.0,-0.024478017649752007,0.004219490333307013,0.0019428282976150513,0
92,21,SAS-Cert-v2-full-vs-NaiveAug_LS010,0.025454545454545507,0.025041625041624993,0.0063664640517945015,-0.06141941900361425,-0.040796875953674316,1
92,21,SAS-Cert-v2-full-vs-SAS-Cert-CU-LS-v1.3,0.025454545454545507,0.025041625041624993,-0.007078621615754815,-0.06833655729283356,-0.04580524563789368,1
92,21,SAS-Cert-v2-full-vs-SAS-Cert-v2-no-adapter,0.0,0.0,-0.03192514434773869,0.004041270491527582,0.0031585097312927246,0
92,22,SAS-Cert-v2-full-vs-NaiveAug_LS010,0.0,0.0,0.006727571817154582,0.01318695700018413,0.017757579684257507,0
92,22,SAS-Cert-v2-full-vs-SAS-Cert-CU-LS-v1.3,0.0,0.0,0.010290544083777886,0.007765148455832593,0.018041670322418213,0
92,22,SAS-Cert-v2-full-vs-SAS-Cert-v2-no-adapter,0.0,0.0,-0.017960701217042657,0.0009170425253499093,0.0015065670013427734,0
92,23,SAS-Cert-v2-full-vs-NaiveAug_LS010,0.0,0.0,0.005275255822120822,0.023721840816491147,0.0011597126722335815,0
92,23,SAS-Cert-v2-full-vs-SAS-Cert-CU-LS-v1.3,0.0,0.0,-0.006334815887694661,0.02190834938588654,0.0012317001819610596,0
92,23,SAS-Cert-v2-full-vs-SAS-Cert-v2-no-adapter,0.0,0.0,0.013219856201334201,0.016403411577561977,0.0015916824340820312,0
92,24,SAS-Cert-v2-full-vs-NaiveAug_LS010,0.0,0.0,0.029723518706382582,-0.0016721714813394684,-0.001101478934288025,0
92,24,SAS-Cert-v2-full-vs-SAS-Cert-CU-LS-v1.3,0.0,0.0,0.031214749559443047,-0.003949415024841474,-0.0005608350038528442,0
92,24,SAS-Cert-v2-full-vs-SAS-Cert-v2-no-adapter,0.0,0.0,9.955243861420326e-05,-0.0008819542416589887,-0.00011594593524932861,0
93,20,SAS-Cert-v2-full-vs-NaiveAug_LS010,0.11764705882352933,0.10534147869674193,-0.02442421572549003,0.0819612968863912,-0.030470669269561768,1
93,20,SAS-Cert-v2-full-vs-SAS-Cert-CU-LS-v1.3,0.0,0.0,-0.026297685078212174,0.058945973912226224,-0.012766838073730469,0
93,20,SAS-Cert-v2-full-vs-SAS-Cert-v2-no-adapter,0.0,0.0,-0.0012840730803353462,0.004991233211907087,-7.194280624389648e-05,0
93,21,SAS-Cert-v2-full-vs-NaiveAug_LS010,-0.02941176470588236,-0.023874704107262223,-0.0020544648170470747,0.11591786445286889,0.011253714561462402,0
93,21,SAS-Cert-v2-full-vs-SAS-Cert-CU-LS-v1.3,-0.02941176470588236,-0.023874704107262223,-0.0030221905027116858,0.11180083030518118,0.0102805495262146,0
93,21,SAS-Cert-v2-full-vs-SAS-Cert-v2-no-adapter,-0.02941176470588236,-0.023874704107262223,0.002209024769919299,0.04559630930390601,0.005212306976318359,0
93,22,SAS-Cert-v2-full-vs-NaiveAug_LS010,-0.021241830065359513,-0.04876627653645438,0.05628688676016669,0.021094011923299294,0.04897293448448181,0
93,22,SAS-Cert-v2-full-vs-SAS-Cert-CU-LS-v1.3,-0.016339869281045805,-0.03476067429555796,0.06359153304781229,0.016456424243151635,0.038349151611328125,0
93,22,SAS-Cert-v2-full-vs-SAS-Cert-v2-no-adapter,-0.02450980392156865,-0.046508794596309966,0.11660901137760703,0.09909087524446791,0.05661553144454956,0
