aug_id,original_local_index,aug_type,label,content_score,style_score,physio_score,artifact_safe_score,artifact_risk_raw,sas_score,artifact_gate_pass,score_artifact_gate_physio,component_gated_v1,component_gated_v1_soft
clean_005_00,5,clean,1,0.40816327929496765,0.0,0.5102040767669678,0.2857142984867096,293.7385559082031,0.34081631898880005,1,0.5102040767669678,0.3877550959587097,0.1661807745695114
clean_005_01,5,clean,1,0.5714285969734192,0.9591836929321289,0.8367347121238708,0.4897959232330322,261.0931396484375,0.5265306234359741,1,0.8367347121238708,0.8775510191917419,0.5193669199943542
bad_artifact_005_02,5,bad_artifact,1,0.9795918464660645,0.2857142984867096,0.5714285969734192,0.040816325694322586,2941.23681640625,0.4632652997970581,0,0.0,0.0,0.128196582198143
bad_content_005_03,5,bad_content,1,0.16326530277729034,0.36734694242477417,0.08163265138864517,0.9795918464660645,0.020830100402235985,0.6122449040412903,1,0.08163265138864517,0.08163265138864517,0.08029986917972565
bad_physio_005_04,5,bad_physio,1,0.020408162847161293,0.7142857313156128,0.22448979318141937,0.7551020383834839,1.8235976696014404,0.4244897961616516,1,0.22448979318141937,0.30612245202064514,0.24614743888378143
clean_006_00,6,clean,0,0.06122449040412903,0.020408162847161293,0.5306122303009033,0.5102040767669678,257.2115783691406,0.30816328525543213,1,0.5306122303009033,0.4285714328289032,0.2606414258480072
clean_006_01,6,clean,0,0.1428571492433548,0.8979591727256775,0.9795918464660645,0.3265306055545807,288.4317626953125,0.2438775599002838,1,0.9795918464660645,1.0,0.4612244963645935
bad_artifact_006_02,6,bad_artifact,0,0.8367347121238708,0.22448979318141937,0.6938775777816772,0.06122449040412903,1485.875244140625,0.41020408272743225,0,0.0,0.0,0.17784257233142853
bad_content_006_03,6,bad_content,0,0.7142857313156128,0.5102040767669678,0.44897958636283875,1.0,0.006144123151898384,0.8714286088943481,1,0.44897958636283875,0.5306122303009033,0.5306122303009033
bad_physio_006_04,6,bad_physio,0,0.26530611515045166,0.7755101919174194,0.4897959232330322,0.795918345451355,0.5331741571426392,0.5571428537368774,1,0.4897959232330322,0.6326530575752258,0.5293627381324768
clean_007_00,7,clean,0,0.36734694242477417,0.12244898080825806,0.2857142984867096,0.44897958636283875,266.9071960449219,0.41224491596221924,1,0.2857142984867096,0.16326530277729034,0.0912952870130539
clean_007_01,7,clean,0,0.44897958636283875,0.795918345451355,1.0,0.5714285969734192,245.20999145507812,0.5163265466690063,1,1.0,0.9591836929321289,0.6303207278251648
bad_artifact_007_02,7,bad_artifact,0,0.8979591727256775,0.26530611515045166,0.6734693646430969,0.18367347121238708,416.56060791015625,0.5051020383834839,1,0.6734693646430969,0.6530612111091614,0.22657226026058197
bad_content_007_03,7,bad_content,0,0.2448979616165161,0.4897959232330322,0.3877550959587097,0.8775510191917419,0.2077818065881729,0.5928571820259094,1,0.3877550959587097,0.44897958636283875,0.40499791502952576
bad_physio_007_04,7,bad_physio,0,0.0,0.5714285969734192,0.040816325694322586,0.6938775777816772,2.2779722213745117,0.3816326856613159,1,0.040816325694322586,0.10204081982374191,0.07705122977495193
clean_008_00,8,clean,0,0.6530612111091614,0.06122449040412903,0.12244898080825806,0.5510203838348389,251.15956115722656,0.5969387292861938,1,0.12244898080825806,0.0,0.0
clean_008_01,8,clean,0,0.7755101919174194,0.8571428656578064,0.8571428656578064,0.40816327929496765,271.9858093261719,0.5734694004058838,1,0.8571428656578064,0.8367347121238708,0.44056645035743713
bad_artifact_008_02,8,bad_artifact,0,0.795918345451355,0.3265306055545807,0.6530612111091614,0.12244898080825806,976.366943359375,0.4255101680755615,1,0.6530612111091614,0.6734693646430969,0.2006663829088211
bad_content_008_03,8,bad_content,0,0.7346938848495483,0.4285714328289032,0.20408163964748383,0.8367347121238708,0.3714194595813751,0.7908163070678711,1,0.20408163964748383,0.18367347121238708,0.1596834659576416
bad_physio_008_04,8,bad_physio,0,0.8163265585899353,0.7551020383834839,0.020408162847161293,0.6734693646430969,2.4382784366607666,0.7377550601959229,1,0.020408162847161293,0.12244898080825806,0.09046230465173721
clean_009_00,9,clean,0,0.5918367505073547,0.8163265585899353,0.7551020383834839,0.30612245202064514,289.75933837890625,0.4346938729286194,1,0.7551020383834839,0.7755101919174194,0.34502288699150085
clean_009_01,9,clean,0,0.6734693646430969,0.040816325694322586,0.16326530277729034,0.2448979616165161,308.4350891113281,0.43775510787963867,1,0.16326530277729034,0.020408162847161293,0.00807996653020382
bad_artifact_009_02,9,bad_artifact,0,0.8571428656578064,0.1428571492433548,0.6326530575752258,0.16326530277729034,420.81658935546875,0.47551020979881287,1,0.6326530575752258,0.6122449040412903,0.20241566002368927
bad_content_009_03,9,bad_content,0,0.18367347121238708,0.3469387888908386,0.06122449040412903,0.9591836929321289,0.060376644134521484,0.6102041006088257,1,0.06122449040412903,0.040816325694322586,0.03948354721069336
bad_physio_009_04,9,bad_physio,0,0.2857142984867096,0.6122449040412903,0.0,0.7346938848495483,1.8926997184753418,0.5326530933380127,1,0.0,0.06122449040412903,0.04822990670800209
