artifact_score,bad_type,bandpower_score,channel_order_score,content_score,covariance_score,topology_score
0.3241922839506173,BadPhysio_bandpower,0.6684787037037037,0.10942746913580247,0.1305185185185185,0.66785,0.6655796296296296
0.3879787037037037,BadPhysio_covariance,0.6655555555555556,0.19407685185185186,0.07069382716049383,0.999966049382716,0.9537216049382716
0.3426845679012346,BadPhysio_topology,0.6655555555555556,0.12337376543209877,0.07031728395061729,0.7684891975308642,0.7209836419753086
0.3426851851851852,BadPhysio_channel_order,0.6655555555555556,0.1297185185185185,0.10695648148148149,0.8640262345679013,0.7271280864197531
