aug_id,original_local_index,aug_type,label,content_score,style_score,physio_score,artifact_safe_score,artifact_risk_raw,sas_score
clean_000_00,0,clean,1,0.5306122303009033,0.040816325694322586,0.4285714328289032,0.44897958636283875,243.84205627441406,0.48571425676345825
clean_000_01,0,clean,1,0.3265306055545807,0.020408162847161293,0.4693877696990967,0.22448979318141937,287.46270751953125,0.27040815353393555
bad_artifact_000_02,0,bad_artifact,1,0.9795918464660645,0.20408163964748383,0.5918367505073547,0.10204081982374191,1475.8883056640625,0.4969387650489807
bad_content_000_03,0,bad_content,1,0.36734694242477417,0.22448979318141937,0.08163265138864517,0.8163265585899353,0.17906120419502258,0.6142857074737549
bad_physio_000_04,0,bad_physio,1,0.2857142984867096,0.5714285969734192,0.10204081982374191,0.6122449040412903,1.5445609092712402,0.4653061628341675
clean_001_00,1,clean,0,0.40816327929496765,0.8571428656578064,0.9387755393981934,0.36734694242477417,251.44302368164062,0.3857142925262451
clean_001_01,1,clean,0,0.3469387888908386,0.08163265138864517,0.26530611515045166,0.2857142984867096,257.5989685058594,0.313265323638916
bad_artifact_001_02,1,bad_artifact,0,0.8979591727256775,0.40816327929496765,0.5714285969734192,0.08163265138864517,1734.0269775390625,0.44897955656051636
bad_content_001_03,1,bad_content,0,0.6326530575752258,0.36734694242477417,0.06122449040412903,0.9387755393981934,0.041238367557525635,0.8010203838348389
bad_physio_001_04,1,bad_physio,0,0.6734693646430969,0.6734693646430969,0.3265306055545807,0.6530612111091614,0.9119661450386047,0.6622449159622192
clean_002_00,2,clean,0,0.6530612111091614,0.8367347121238708,1.0,0.3265306055545807,253.4071807861328,0.4734693765640259
clean_002_01,2,clean,0,0.7346938848495483,0.8163265585899353,0.918367326259613,0.5714285969734192,212.71957397460938,0.6448979377746582
bad_artifact_002_02,2,bad_artifact,0,0.8367347121238708,0.2857142984867096,0.6938775777816772,0.0,5348.26416015625,0.37653061747550964
bad_content_002_03,2,bad_content,0,0.4693877696990967,0.44897958636283875,0.16326530277729034,0.9591836929321289,0.02333848923444748,0.7387755513191223
bad_physio_002_04,2,bad_physio,0,0.08163265138864517,0.6122449040412903,0.36734694242477417,0.795918345451355,0.5173603892326355,0.47448980808258057
clean_003_00,3,clean,0,0.12244898080825806,0.8979591727256775,0.8979591727256775,0.3469387888908386,252.7708740234375,0.2459183782339096
