aug_id,original_local_index,aug_type,label,content_score,style_score,physio_score,artifact_safe_score,artifact_risk_raw,sas_score
clean_000_00,0,clean,0,0.6734693646430969,0.020408162847161293,0.4693877696990967,0.4285714328289032,254.36326599121094,0.5387755036354065
clean_000_01,0,clean,0,0.26530611515045166,0.0,0.3265306055545807,0.40816327929496765,256.0085754394531,0.34387755393981934
bad_artifact_000_02,0,bad_artifact,0,0.8775510191917419,0.22448979318141937,0.6530612111091614,0.16326530277729034,586.33935546875,0.48469385504722595
bad_content_000_03,0,bad_content,0,0.6326530575752258,0.36734694242477417,0.12244898080825806,0.8775510191917419,0.0288032665848732,0.767346978187561
bad_physio_000_04,0,bad_physio,0,0.5918367505073547,0.7346938848495483,0.3877550959587097,0.7551020383834839,0.4588184654712677,0.6816326379776001
clean_001_00,1,clean,1,0.3469387888908386,0.9591836929321289,0.7551020383834839,0.44897958636283875,249.86788940429688,0.4030612111091614
clean_001_01,1,clean,1,0.5510203838348389,0.06122449040412903,0.2448979616165161,0.3877550959587097,258.6470642089844,0.4612244963645935
bad_artifact_001_02,1,bad_artifact,1,0.8163265585899353,0.18367347121238708,0.5918367505073547,0.18367347121238708,519.6798706054688,0.468367338180542
bad_content_001_03,1,bad_content,1,0.795918345451355,0.3469387888908386,0.020408162847161293,0.918367326259613,0.015113480389118195,0.8632652759552002
bad_physio_001_04,1,bad_physio,1,0.2448979616165161,0.5918367505073547,0.4285714328289032,0.7755101919174194,0.4514637589454651,0.5367347002029419
clean_002_00,2,clean,0,0.22448979318141937,0.8367347121238708,1.0,0.36734694242477417,260.4392395019531,0.30306121706962585
clean_002_01,2,clean,0,1.0,0.8571428656578064,0.9795918464660645,0.4693877696990967,241.5662841796875,0.7081632614135742
bad_artifact_002_02,2,bad_artifact,0,0.8979591727256775,0.1428571492433548,0.6938775777816772,0.0,1765.310302734375,0.4040816128253937
bad_content_002_03,2,bad_content,0,0.1428571492433548,0.4285714328289032,0.20408163964748383,0.8367347121238708,0.08733641356229782,0.5244898200035095
bad_physio_002_04,2,bad_physio,0,0.5306122303009033,0.6734693646430969,0.4897959232330322,0.6938775777816772,0.7610845565795898,0.6204081773757935
clean_003_00,3,clean,1,0.08163265138864517,0.7142857313156128,0.7346938848495483,0.3265306055545807,269.64434814453125,0.2163265347480774
clean_003_01,3,clean,1,0.4285714328289032,0.6938775777816772,0.7142857313156128,0.2448979616165161,280.9556884765625,0.327551007270813
bad_artifact_003_02,3,bad_artifact,1,0.8571428656578064,0.2857142984867096,0.6122449040412903,0.020408162847161293,1633.58642578125,0.3969387710094452
bad_content_003_03,3,bad_content,1,0.0,0.3265306055545807,0.0,0.8979591727256775,0.016320383176207542,0.4938775599002838
bad_physio_003_04,3,bad_physio,1,0.020408162847161293,0.5714285969734192,0.1428571492433548,0.6122449040412903,1.7470979690551758,0.3459183871746063
clean_004_00,4,clean,0,0.5102040767669678,0.8163265585899353,0.7755101919174194,0.5510203838348389,222.24981689453125,0.5326530337333679
clean_004_01,4,clean,0,0.30612245202064514,0.08163265138864517,0.30612245202064514,0.5714285969734192,215.73963928222656,0.45204082131385803
bad_artifact_004_02,4,bad_artifact,0,0.8367347121238708,0.12244898080825806,0.6326530575752258,0.1428571492433548,635.3600463867188,0.4551020562648773
bad_content_004_03,4,bad_content,0,0.20408163964748383,0.30612245202064514,0.040816325694322586,1.0,0.0003396703687030822,0.6418367624282837
bad_physio_004_04,4,bad_physio,0,0.6122449040412903,0.5306122303009033,0.36734694242477417,0.6734693646430969,0.9630081653594971,0.6459183692932129
clean_005_00,5,clean,1,0.040816325694322586,0.918367326259613,0.8775510191917419,0.4897959232330322,240.2103271484375,0.2877551019191742
clean_005_01,5,clean,1,0.06122449040412903,0.9387755393981934,0.9387755393981934,0.5918367505073547,212.8155059814453,0.3530612587928772
bad_artifact_005_02,5,bad_artifact,1,0.9591836929321289,0.2448979616165161,0.5102040767669678,0.12244898080825806,681.47607421875,0.4989795684814453
bad_content_005_03,5,bad_content,1,0.7755101919174194,0.4693877696990967,0.26530611515045166,0.9795918464660645,0.0005457274382933974,0.8877550363540649
bad_physio_005_04,5,bad_physio,1,0.2857142984867096,0.6122449040412903,0.44897958636283875,0.8163265585899353,0.3199012577533722,0.5775510668754578
clean_006_00,6,clean,1,0.3265306055545807,1.0,0.918367326259613,0.3469387888908386,269.2698974609375,0.33775511384010315
clean_006_01,6,clean,1,0.3877550959587097,0.9795918464660645,0.8367347121238708,0.26530611515045166,272.66265869140625,0.3204081654548645
bad_artifact_006_02,6,bad_artifact,1,0.9795918464660645,0.26530611515045166,0.5510203838348389,0.08163265138864517,1106.3917236328125,0.48571425676345825
bad_content_006_03,6,bad_content,1,0.7346938848495483,0.44897958636283875,0.18367347121238708,0.9387755393981934,0.0008975077653303742,0.8469387888908386
bad_physio_006_04,6,bad_physio,1,0.7142857313156128,0.5510203838348389,0.2857142984867096,0.7142857313156128,0.7228866815567017,0.7142857313156128
clean_007_00,7,clean,0,0.12244898080825806,0.8775510191917419,0.8571428656578064,0.22448979318141937,287.8043518066406,0.1785714328289032
clean_007_01,7,clean,0,0.10204081982374191,0.8979591727256775,0.8979591727256775,0.30612245202064514,271.1336364746094,0.2142857313156128
bad_artifact_007_02,7,bad_artifact,0,0.7551020383834839,0.10204081982374191,0.5306122303009033,0.06122449040412903,1136.41943359375,0.37346938252449036
bad_content_007_03,7,bad_content,0,0.6938775777816772,0.3877550959587097,0.08163265138864517,0.9591836929321289,0.000745160155929625,0.8397959470748901
bad_physio_007_04,7,bad_physio,0,0.4897959232330322,0.7551020383834839,0.3469387888908386,0.7346938848495483,0.5107004642486572,0.6244897842407227
clean_008_00,8,clean,1,0.40816327929496765,0.040816325694322586,0.40816327929496765,0.5306122303009033,232.981201171875,0.47551020979881287
clean_008_01,8,clean,1,0.18367347121238708,0.795918345451355,0.9591836929321289,0.20408163964748383,302.0260314941406,0.19489796459674835
bad_artifact_008_02,8,bad_artifact,1,0.9387755393981934,0.20408163964748383,0.5714285969734192,0.040816325694322586,1315.2449951171875,0.44489797949790955
bad_content_008_03,8,bad_content,1,0.6530612111091614,0.40816327929496765,0.06122449040412903,0.795918345451355,0.41903939843177795,0.731632649898529
bad_physio_008_04,8,bad_physio,1,0.44897958636283875,0.7755101919174194,0.22448979318141937,0.6326530575752258,1.266384243965149,0.550000011920929
clean_009_00,9,clean,0,0.36734694242477417,0.6530612111091614,0.8163265585899353,0.2857142984867096,272.2129821777344,0.3224489688873291
clean_009_01,9,clean,0,0.5714285969734192,0.6326530575752258,0.795918345451355,0.5102040767669678,236.17213439941406,0.5377551317214966
bad_artifact_009_02,9,bad_artifact,0,0.918367326259613,0.16326530277729034,0.6734693646430969,0.10204081982374191,706.1731567382812,0.4693877398967743
bad_content_009_03,9,bad_content,0,0.4693877696990967,0.4897959232330322,0.10204081982374191,0.8571428656578064,0.032873522490262985,0.6826530694961548
bad_physio_009_04,9,bad_physio,0,0.16326530277729034,0.5102040767669678,0.16326530277729034,0.6530612111091614,1.040244460105896,0.4326530694961548
