aug_id,original_local_index,aug_type,label,content_score,style_score,physio_score,artifact_safe_score,artifact_risk_raw,sas_score
clean_000_00,0,clean,0,0.6122449040412903,0.06122449040412903,0.4693877696990967,0.4285714328289032,277.6158447265625,0.5112245082855225
clean_000_01,0,clean,0,0.3469387888908386,0.0,0.44897958636283875,0.40816327929496765,279.34112548828125,0.38061225414276123
bad_artifact_000_02,0,bad_artifact,0,0.918367326259613,0.20408163964748383,0.6326530575752258,0.16326530277729034,642.9432983398438,0.5030611753463745
bad_content_000_03,0,bad_content,0,0.7755101919174194,0.4693877696990967,0.30612245202064514,0.9591836929321289,0.1040312722325325,0.876530647277832
bad_physio_000_04,0,bad_physio,0,0.06122449040412903,0.8163265585899353,0.4285714328289032,0.8571428656578064,0.3675559461116791,0.4989795982837677
clean_001_00,1,clean,1,0.26530611515045166,0.8775510191917419,0.9591836929321289,0.44897958636283875,270.66015625,0.3663265109062195
clean_001_01,1,clean,1,0.6734693646430969,0.08163265138864517,0.36734694242477417,0.3877550959587097,280.22222900390625,0.5163265466690063
bad_artifact_001_02,1,bad_artifact,1,0.4693877696990967,0.26530611515045166,0.6734693646430969,0.18367347121238708,567.0858154296875,0.31224489212036133
bad_content_001_03,1,bad_content,1,0.4285714328289032,0.40816327929496765,0.22448979318141937,0.9387755393981934,0.12926100194454193,0.7091836929321289
bad_physio_001_04,1,bad_physio,1,0.12244898080825806,0.6122449040412903,0.26530611515045166,0.8367347121238708,0.4185831546783447,0.5153061151504517
clean_002_00,2,clean,0,0.2448979616165161,0.7755101919174194,0.9795918464660645,0.36734694242477417,284.1108703613281,0.31224489212036133
clean_002_01,2,clean,0,1.0,0.7142857313156128,0.9387755393981934,0.4693877696990967,263.779052734375,0.7081632614135742
bad_artifact_002_02,2,bad_artifact,0,0.8979591727256775,0.1428571492433548,0.6938775777816772,0.0,1927.605224609375,0.4040816128253937
bad_content_002_03,2,bad_content,0,0.20408163964748383,0.44897958636283875,0.16326530277729034,0.7551020383834839,0.7022788524627686,0.5071428418159485
bad_physio_002_04,2,bad_physio,0,0.020408162847161293,0.5510203838348389,0.06122449040412903,0.6734693646430969,1.4839321374893188,0.37959182262420654
clean_003_00,3,clean,1,0.2857142984867096,0.8367347121238708,0.918367326259613,0.3469387888908386,284.1969299316406,0.3193877935409546
clean_003_01,3,clean,1,0.3877550959587097,0.8571428656578064,0.8775510191917419,0.2448979616165161,296.1446228027344,0.30918365716934204
bad_artifact_003_02,3,bad_artifact,1,0.9795918464660645,0.2448979616165161,0.5306122303009033,0.020408162847161293,1729.46435546875,0.45204079151153564
bad_content_003_03,3,bad_content,1,0.44897958636283875,0.4285714328289032,0.2448979616165161,0.8979591727256775,0.33703774213790894,0.6959183812141418
bad_physio_003_04,3,bad_physio,1,0.795918345451355,0.7551020383834839,0.40816327929496765,0.7346938848495483,0.7199009656906128,0.7622448801994324
