aug_id,original_local_index,aug_type,label,content_score,style_score,physio_score,artifact_safe_score,artifact_risk_raw,sas_score
clean_000_00,0,clean,0,0.4897959232330322,0.040816325694322586,0.5102040767669678,0.4693877696990967,259.1781311035156,0.47857141494750977
clean_000_01,0,clean,0,0.020408162847161293,0.0,0.5510203838348389,0.22448979318141937,305.6456604003906,0.13265305757522583
bad_artifact_000_02,0,bad_artifact,0,0.8367347121238708,0.3265306055545807,0.6938775777816772,0.10204081982374191,1577.9296875,0.4326530694961548
bad_content_000_03,0,bad_content,0,0.08163265138864517,0.44897958636283875,0.3877550959587097,0.8163265585899353,0.4885088801383972,0.485714316368103
bad_physio_000_04,0,bad_physio,0,0.795918345451355,0.5714285969734192,0.3469387888908386,0.6326530575752258,2.100762367248535,0.7061223983764648
clean_001_00,1,clean,1,0.5102040767669678,0.918367326259613,0.8367347121238708,0.4285714328289032,264.1325378417969,0.4653061032295227
clean_001_01,1,clean,1,0.26530611515045166,0.020408162847161293,0.4693877696990967,0.3469387888908386,270.7752990722656,0.31020408868789673
bad_artifact_001_02,1,bad_artifact,1,0.7551020383834839,0.2857142984867096,0.6122449040412903,0.08163265138864517,1828.1866455078125,0.38469386100769043
bad_content_001_03,1,bad_content,1,0.1428571492433548,0.4285714328289032,0.30612245202064514,0.8979591727256775,0.17066602408885956,0.5581632852554321
bad_physio_001_04,1,bad_physio,1,0.6938775777816772,0.7346938848495483,0.10204081982374191,0.7551020383834839,1.067020297050476,0.7275509834289551
clean_002_00,2,clean,0,0.10204081982374191,0.8979591727256775,0.8775510191917419,0.2857142984867096,275.6060485839844,0.20306122303009033
clean_002_01,2,clean,0,0.12244898080825806,0.9387755393981934,0.8979591727256775,0.5510203838348389,231.39344787597656,0.3581632673740387
bad_artifact_002_02,2,bad_artifact,0,0.8979591727256775,0.20408163964748383,0.6326530575752258,0.0,5816.11669921875,0.4040816128253937
bad_content_002_03,2,bad_content,0,0.18367347121238708,0.40816327929496765,0.2448979616165161,0.8367347121238708,0.382938951253891,0.5428571701049805
bad_physio_002_04,2,bad_physio,0,0.9795918464660645,0.6938775777816772,0.12244898080825806,0.6122449040412903,2.1387178897857666,0.7775510549545288
clean_003_00,3,clean,0,0.3265306055545807,0.8367347121238708,0.9591836929321289,0.30612245202064514,274.4495849609375,0.3153061270713806
clean_003_01,3,clean,0,0.2448979616165161,0.10204081982374191,0.4897959232330322,0.2448979616165161,303.12103271484375,0.2448979616165161
bad_artifact_003_02,3,bad_artifact,0,0.6734693646430969,0.26530611515045166,0.5714285969734192,0.1428571492433548,851.1693115234375,0.38163265585899353
bad_content_003_03,3,bad_content,0,0.16326530277729034,0.5306122303009033,0.36734694242477417,0.8775510191917419,0.21241408586502075,0.5561224818229675
bad_physio_003_04,3,bad_physio,0,0.6530612111091614,0.7142857313156128,0.16326530277729034,0.6734693646430969,1.5730797052383423,0.6642856597900391
clean_004_00,4,clean,1,0.5306122303009033,0.8163265585899353,0.7755101919174194,0.5102040767669678,242.1398162841797,0.5193877220153809
clean_004_01,4,clean,1,0.6122449040412903,0.795918345451355,0.795918345451355,0.3877550959587097,267.8055114746094,0.48877549171447754
bad_artifact_004_02,4,bad_artifact,1,0.8571428656578064,0.16326530277729034,0.7346938848495483,0.18367347121238708,437.6501770019531,0.48673468828201294
bad_content_004_03,4,bad_content,1,0.040816325694322586,0.36734694242477417,0.020408162847161293,0.9795918464660645,0.009339266456663609,0.5571428537368774
bad_physio_004_04,4,bad_physio,1,0.5918367505073547,0.5510203838348389,0.06122449040412903,0.6530612111091614,1.7162116765975952,0.6255102157592773
clean_005_00,5,clean,0,0.4693877696990967,0.8571428656578064,0.9387755393981934,0.36734694242477417,270.3913879394531,0.41326531767845154
clean_005_01,5,clean,0,0.30612245202064514,0.9591836929321289,0.918367326259613,0.44897958636283875,262.40997314453125,0.38469386100769043
bad_artifact_005_02,5,bad_artifact,0,0.6326530575752258,0.1428571492433548,0.5918367505073547,0.12244898080825806,939.0004272460938,0.3520407974720001
bad_content_005_03,5,bad_content,0,0.06122449040412903,0.4693877696990967,0.2857142984867096,0.8571428656578064,0.36665773391723633,0.4989795982837677
bad_physio_005_04,5,bad_physio,0,0.8163265585899353,0.5918367505073547,0.20408163964748383,0.6938775777816772,1.3870768547058105,0.7489796280860901
clean_006_00,6,clean,1,0.36734694242477417,0.06122449040412903,0.26530611515045166,0.40816327929496765,266.5288391113281,0.3897959291934967
clean_006_01,6,clean,1,0.3877550959587097,0.8775510191917419,0.7551020383834839,0.26530611515045166,283.6836853027344,0.3204081654548645
bad_artifact_006_02,6,bad_artifact,1,0.918367326259613,0.22448979318141937,0.6734693646430969,0.040816325694322586,4149.10595703125,0.4357142746448517
bad_content_006_03,6,bad_content,1,0.40816327929496765,0.3469387888908386,0.0,0.9591836929321289,0.010773730464279652,0.7112245559692383
bad_physio_006_04,6,bad_physio,1,1.0,0.6530612111091614,0.040816325694322586,0.795918345451355,0.8722096681594849,0.8877550959587097
clean_007_00,7,clean,1,0.5714285969734192,0.12244898080825806,0.44897958636283875,0.5306122303009033,236.59532165527344,0.548979640007019
clean_007_01,7,clean,1,0.4285714328289032,0.7551020383834839,1.0,0.3265306055545807,271.6240234375,0.37244898080825806
bad_artifact_007_02,7,bad_artifact,1,0.7142857313156128,0.2448979616165161,0.7142857313156128,0.06122449040412903,2238.57373046875,0.3551020324230194
bad_content_007_03,7,bad_content,1,0.0,0.5102040767669678,0.40816327929496765,1.0,0.0006336318328976631,0.550000011920929
bad_physio_007_04,7,bad_physio,1,0.9591836929321289,0.6122449040412903,0.1428571492433548,0.7346938848495483,1.233009934425354,0.8357142806053162
clean_008_00,8,clean,0,0.2857142984867096,0.08163265138864517,0.4285714328289032,0.20408163964748383,328.1577453613281,0.24081633985042572
clean_008_01,8,clean,0,0.3469387888908386,0.7755101919174194,0.9795918464660645,0.5714285969734192,229.1847686767578,0.470408171415329
bad_artifact_008_02,8,bad_artifact,0,0.7346938848495483,0.18367347121238708,0.6530612111091614,0.020408162847161293,5666.236328125,0.34183672070503235
bad_content_008_03,8,bad_content,0,0.20408163964748383,0.4897959232330322,0.3265306055545807,0.9387755393981934,0.02690454013645649,0.6081632971763611
bad_physio_008_04,8,bad_physio,0,0.9387755393981934,0.6734693646430969,0.18367347121238708,0.7755101919174194,1.0438390970230103,0.8489795923233032
clean_009_00,9,clean,1,0.5510203838348389,1.0,0.8571428656578064,0.4897959232330322,248.04893493652344,0.5173469185829163
clean_009_01,9,clean,1,0.44897958636283875,0.9795918464660645,0.8163265585899353,0.5918367505073547,226.99070739746094,0.5275510549545288
bad_artifact_009_02,9,bad_artifact,1,0.8775510191917419,0.30612245202064514,0.5306122303009033,0.16326530277729034,516.8006591796875,0.48469385504722595
bad_content_009_03,9,bad_content,1,0.22448979318141937,0.3877550959587097,0.22448979318141937,0.918367326259613,0.04741980880498886,0.6061224341392517
bad_physio_009_04,9,bad_physio,1,0.7755101919174194,0.6326530575752258,0.08163265138864517,0.7142857313156128,1.2718932628631592,0.7418367266654968
