target_subject,seed,baseline_macro_f1,baseline_balanced_accuracy,softweight_macro_f1,softweight_balanced_accuracy,softar_macro_f1,delta_macro_f1_softweight_vs_naive,delta_balanced_accuracy_softweight_vs_naive,delta_ece_softweight_vs_naive,delta_nll_softweight_vs_naive,delta_macro_f1_softweight_vs_softar,content_score_mean,content_score_std,content_score_p10,content_score_p90,style_score_mean,style_score_std,style_score_p10,style_score_p90,physio_score_mean,physio_score_std,physio_score_p10,physio_score_p90,artifact_safe_score_mean,artifact_safe_score_std,artifact_safe_score_p10,artifact_safe_score_p90,artifact_risk_raw_mean,artifact_risk_raw_std,artifact_risk_raw_p10,artifact_risk_raw_p90,sas_score_mean,sas_score_std,sas_score_p10,sas_score_p90,aug_frac_bad_artifact,aug_frac_bad_content,aug_frac_bad_physio,aug_frac_clean,artifact_p90_reject_fraction,clean_content_score_mean,clean_artifact_risk_raw_mean
94,20,0.6568627450980392,0.6568627450980392,0.6568627450980392,0.6568627450980392,0.6568627450980392,0.0,0.0,-0.025497987440654235,-0.03211265487924719,0.0,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,448.88603528141977,870.3595665439027,0.25041362047195437,1048.2973571777347,0.5000000056624413,0.1758112064332763,0.30428571701049806,0.7558163046836853,0.2,0.2,0.2,0.4,0.1,0.35714285988360644,277.5935874938965
94,21,0.6328671328671329,0.6503267973856208,0.7023809523809523,0.7091503267973855,0.7973531844499586,0.06951381951381941,0.05882352941176472,-0.04139316678047175,-0.05896407282648808,-0.09497223206900629,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,584.5678128144145,1261.7676541194792,0.438375198841095,1598.6605468750004,0.5000000023841857,0.17189792248429447,0.3091836839914322,0.7577551424503326,0.2,0.2,0.2,0.4,0.1,0.40816327184438705,264.8949607849121
94,22,0.5916666666666667,0.5964052287581699,0.56575682382134,0.5686274509803921,0.5916666666666667,-0.025909842845326714,-0.02777777777777779,0.06409997258867539,0.0008993630288292032,-0.025909842845326714,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,476.76085893958805,857.5374569825447,0.29496180415153506,1442.3295043945323,0.5,0.18050936777805882,0.2748979687690735,0.7718367457389832,0.2,0.2,0.2,0.4,0.1,0.3275510245934129,281.4013732910156
94,23,0.7420147420147419,0.7450980392156863,0.7712418300653594,0.772875816993464,0.7712418300653594,0.029227088050617467,0.02777777777777768,-0.05689854110990253,0.004940548484936302,0.0,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,330.03477919735013,451.91579613650583,0.3302240639925003,804.1776550292975,0.5000000023841857,0.17534152048169568,0.3119387686252594,0.7639795780181885,0.2,0.2,0.2,0.4,0.1,0.36836734525859355,276.8570426940918
94,24,0.7350714886459209,0.7483660130718954,0.7350714886459209,0.7483660130718954,0.7350714886459209,0.0,0.0,-0.02419809954507013,0.005860414363865085,0.0,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,308.2962181596458,414.08011478092453,0.18897109478712082,1002.3798828125001,0.5000000044703483,0.18106814705765994,0.26826530396938325,0.7667346894741058,0.2,0.2,0.2,0.4,0.1,0.29183673672378063,263.5065856933594
95,20,0.5716783216783217,0.5931372549019608,0.5478036175710594,0.565359477124183,0.5716783216783217,-0.023874704107262223,-0.02777777777777779,0.07477970719337465,-0.05101605178680846,-0.023874704107262223,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,452.0819280024152,874.0352797095749,0.14569835327565672,1064.023120117188,0.5000000014901161,0.16509497626376743,0.33724491000175477,0.7907143354415894,0.2,0.2,0.2,0.4,0.1,0.4081632671877742,279.76052322387693
95,21,0.6568627450980392,0.6568627450980392,0.6857142857142857,0.6862745098039216,0.6568627450980393,0.028851540616246507,0.02941176470588236,0.005446796757834299,-0.02403500799329017,0.028851540616246396,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,587.7107538322639,1268.7565956857409,0.12312414124608041,1602.4065551757817,0.5000000023841857,0.18806075227042734,0.28755101859569554,0.8206121921539307,0.2,0.2,0.2,0.4,0.1,0.36122449189424516,266.30757064819335
95,22,0.5700245700245701,0.5735294117647058,0.6683893195521102,0.6928104575163399,0.6683893195521102,0.09836474952754015,0.11928104575163401,-0.004189574718475364,0.019636880619753216,0.0,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,482.1215294903517,866.6522304976746,0.14209199845790862,1456.1078247070323,0.5000000041723252,0.16424362568951806,0.3195918381214142,0.7328571319580078,0.2,0.2,0.2,0.4,0.1,0.4173469373956323,283.1714210510254
95,23,0.6846846846846847,0.6879084967320261,0.6546052631578948,0.6601307189542484,0.6546052631578948,-0.030079421526789885,-0.02777777777777779,0.020793177400316526,-0.004189329710786005,0.0,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,333.18101268542,455.8626265497679,0.09110631868243219,809.7569091796881,0.5000000035762787,0.1821352880441302,0.25897959172725676,0.7417346537113191,0.2,0.2,0.2,0.4,0.1,0.38061224529519677,279.2872917175293
95,24,0.7993447993447994,0.7990196078431373,0.7993447993447994,0.7990196078431373,0.7993447993447994,0.0,0.0,0.031708260093416485,0.010801470245063727,0.0,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,311.209600260444,418.7144518835435,0.21222582980990415,1004.8798583984377,0.5000000029802323,0.1611261665789719,0.309081619977951,0.7079591631889344,0.2,0.2,0.2,0.4,0.1,0.36326530734077095,265.46277542114257
