target_subject,seed,rejected_v1_1,E_embed,E_proto,E_pred,E_content,D_band,D_cov,E_physio,D_style,E_style,artifact_score,label,subject,augmentation_type,raw_CE_loss
100,20,False,0.9998827576637268,0.06305164098739624,-1.1920928955078125e-07,0.6440678238868713,12.969412803649902,1.233162760734558,0.694915235042572,168.21067810058594,0.8813559412956238,1.8657639026641846,1,100,gaussian_noise,
100,20,False,0.9971110224723816,0.05923336744308472,-0.0,0.32203391194343567,0.0,5.489622428508922e-13,0.9491525292396545,167.49525451660156,0.9152542352676392,0.4285416305065155,1,100,time_shift,
100,20,False,0.999872624874115,0.06923544406890869,-0.0,0.8644067645072937,88.82994079589844,1.2726471424102783,0.49152541160583496,175.726318359375,0.8474576473236084,0.8668181300163269,1,100,time_crop,
100,20,False,0.9993351697921753,0.06689202785491943,-1.1920928955078125e-07,0.38983049988746643,54.19233322143555,1.756398320198059,0.5932203531265259,168.5521697998047,0.8644067645072937,0.3745180666446686,1,100,frequency_mask,
100,20,False,0.9995885491371155,0.06883543729782104,-0.0,0.6101694703102112,749.9970703125,16.012773513793945,0.033898305147886276,264.7979431152344,0.38983049988746643,0.420474112033844,1,100,channel_dropout,
100,20,False,0.999857485294342,0.06464958190917969,-0.0,0.694915235042572,160.9304962158203,1.2614167928695679,0.3050847351551056,167.95530700683594,0.8983050584793091,0.3793772757053375,1,100,mild_frequency_mixup,
100,20,False,0.9999788999557495,0.046286821365356445,-0.0,0.7288135886192322,13.421589851379395,1.4505056142807007,0.6610169410705566,241.8535919189453,0.5423728823661804,2.211980104446411,0,100,gaussian_noise,
100,20,False,0.9967865943908691,0.032208800315856934,-1.7297308829711255e-07,0.10169491171836853,0.0,9.669346486690378e-13,0.8644067645072937,241.98077392578125,0.5254237055778503,0.7927045822143555,0,100,time_shift,
100,20,False,0.9998739957809448,0.0431404709815979,-0.0,0.5423728823661804,66.6251220703125,1.3518949747085571,0.5593220591545105,244.9865264892578,0.49152541160583496,1.1932783126831055,0,100,time_crop,
100,20,False,0.9991954565048218,0.03593677282333374,-0.0,0.18644067645072937,25.60846519470215,1.098219394683838,0.6440678238868713,242.2234344482422,0.508474588394165,0.6249159574508667,0,100,frequency_mask,
100,20,False,0.9992172718048096,0.03908205032348633,-0.0,0.22033898532390594,511.56097412109375,16.5174617767334,0.11864406615495682,271.08905029296875,0.37288135290145874,0.7445996999740601,0,100,channel_dropout,
100,20,False,0.9996073246002197,0.039833784103393555,-0.0,0.35593220591545105,105.311279296875,1.51497220993042,0.4576271176338196,245.91990661621094,0.47457626461982727,0.5907010436058044,0,100,mild_frequency_mixup,
100,20,True,0.9999778866767883,-0.02590322494506836,-0.03499823063611984,0.33898305892944336,11.73768138885498,1.5372530221939087,0.7118644118309021,211.0950927734375,0.7966101765632629,3.179957151412964,0,100,gaussian_noise,
100,20,False,0.9959651827812195,-0.009838879108428955,-0.01683569699525833,0.016949152573943138,0.0,9.713713123790657e-13,0.8474576473236084,211.3271484375,0.7796609997749329,1.7550705671310425,0,100,time_shift,
100,20,False,0.9999352693557739,-0.026486694812774658,-0.03905874490737915,0.2542372941970825,176.5260467529297,1.4149953126907349,0.2711864411830902,227.16734313964844,0.6610169410705566,2.1599011421203613,0,100,time_crop,
100,20,False,0.9992660880088806,-0.016754865646362305,-0.6757522225379944,0.06779661029577255,56.54080581665039,2.4398977756500244,0.5762711763381958,212.5735321044922,0.7288135886192322,1.6348397731781006,0,100,frequency_mask,
100,20,False,0.9991254806518555,-0.021379172801971436,-0.02419307827949524,0.050847455859184265,849.6626586914062,15.069964408874512,0.0,291.0782775878906,0.33898305892944336,1.70415198802948,0,100,channel_dropout,
100,20,False,0.9998281002044678,-0.027815639972686768,-0.05338205397129059,0.1355932205915451,125.99104309082031,1.1783984899520874,0.37288135290145874,214.97744750976562,0.7118644118309021,1.615769386291504,0,100,mild_frequency_mixup,
100,20,False,0.9999639987945557,0.0652351975440979,-2.272549863846507e-07,0.7796609997749329,9.55600643157959,1.148193120956421,0.7796609997749329,119.0927963256836,1.0,2.4141910076141357,1,100,gaussian_noise,
100,20,False,0.9909749627113342,0.0481572151184082,1.3104397567076376e-08,0.2881355881690979,0.0,6.189978542757435e-13,0.9152542352676392,119.43883514404297,0.9830508232116699,0.9028790593147278,1,100,time_shift,
