target_subject,seed,comparison,delta_balanced_accuracy,delta_macro_f1,delta_ece,delta_nll,delta_brier,win_macro_f1
90,20,SAS-Cert-SoftSafe-LS-v1.2-vs-NaiveAug_LS010,-0.0277777777777779,-0.030252274607113327,-0.029313009125845793,0.008163099740517932,0.0066505372524261475,0
90,20,SAS-Cert-SoftSafe-LS-v1.2-vs-SoftWeight_noReject_LS010,-0.0277777777777779,-0.030252274607113327,-0.0418820858001709,0.03116894597464892,0.016280367970466614,0
