target_subject,seed,group,n_support,n_aug_total,n_aug_kept,rejected_ratio,mean_aug_weight_all,mean_aug_weight_kept,sum_aug_weight_kept,sum_weight_per_candidate,CE_real,CE_aug_raw,CE_aug_weighted,final_train_loss,artifact_threshold,fold_score_nan_inf_count,fold_covariance_nan_inf_count,accuracy,balanced_accuracy,macro_f1,kappa,auroc,nll,ece,brier
97,20,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000834465027,0.6000000834465027,36.000003814697266,0.6000000635782877,0.2252621203660965,0.2656501829624176,0.25788503885269165,0.48314714431762695,3.048160004615784,0,0,0.7142857142857143,0.7091503267973855,0.7023809523809523,0.42244224422442245,0.7352941176470588,0.7276422339019618,0.19049821410860335,0.4274468421936035
97,20,SAS-Cert-CU-LS-v1.3,10,60,60,0.0,1.0000001192092896,1.0000001192092896,60.000003814697266,1.0000000635782877,0.22481684386730194,0.2690579891204834,0.2615768313407898,0.48639369010925293,3.048160004615784,0,0,0.7142857142857143,0.7107843137254902,0.7083333333333333,0.42434210526315785,0.7320261437908496,0.7210740734940059,0.18964061992509024,0.4397493302822113
97,21,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,60.0,1.0,0.2246135026216507,0.2501983344554901,0.2501983046531677,0.4748117923736572,4.109598827362061,0,0,0.7428571428571429,0.7418300653594772,0.7420147420147419,0.4844517184942716,0.8300653594771242,0.5953157329462634,0.21627508912767685,0.3791709244251251
97,21,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000834465027,0.6000000834465027,36.000003814697266,0.6000000635782877,0.23037783801555634,0.2614991068840027,0.2523861527442932,0.48276400566101074,4.109598827362061,0,0,0.6857142857142857,0.684640522875817,0.6846846846846848,0.36988543371522087,0.8300653594771242,0.6094858215653273,0.22353267754827227,0.38608530163764954
97,21,SAS-Cert-CU-LS-v1.3,10,60,60,0.0,1.0,1.0,60.0,1.0,0.22661355137825012,0.25441938638687134,0.24917484819889069,0.475788414478302,4.109598827362061,0,0,0.7428571428571429,0.7418300653594772,0.7420147420147419,0.4844517184942716,0.8300653594771242,0.5972693791715784,0.22194818598883492,0.3786282539367676
97,22,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,60.0,1.0,0.2218441665172577,0.277869313955307,0.2778692841529846,0.4997134506702423,2.167258620262146,0,0,0.7714285714285715,0.7679738562091503,0.7666666666666666,0.5394736842105263,0.8529411764705882,0.587291367754583,0.17821617467062814,0.3491310775279999
97,22,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000834465027,0.6000000834465027,36.000003814697266,0.6000000635782877,0.22653774917125702,0.295456200838089,0.27580371499061584,0.5023414492607117,2.167258620262146,0,0,0.7142857142857143,0.7124183006535948,0.7121710526315789,0.42622950819672123,0.8529411764705882,0.5647320280058057,0.21738169363566806,0.34646880626678467
97,22,SAS-Cert-CU-LS-v1.3,10,60,60,0.0,0.9999999403953552,0.9999999403953552,59.999996185302734,0.9999999364217123,0.22500082850456238,0.2897662818431854,0.2759305238723755,0.5009313821792603,2.167258620262146,0,0,0.7428571428571429,0.7401960784313726,0.7394540942928038,0.48275862068965514,0.8594771241830065,0.5745861733329188,0.1801797492163522,0.34831854701042175
97,23,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,60.0,1.0,0.3897080719470978,0.45732662081718445,0.45732659101486206,0.8470346927642822,4.854032897949221,0,0,0.8,0.7990196078431373,0.7993447993447994,0.5990180032733223,0.9215686274509803,0.3603268063016623,0.14096071209226332,0.24917618930339813
97,23,SoftWeight_noReject_LS010,10,60,60,0.0,0.5999999642372131,0.5999999642372131,35.999996185302734,0.5999999364217122,0.40070682764053345,0.46983766555786133,0.41180694103240967,0.8125137686729431,4.854032897949221,0,0,0.8,0.7990196078431373,0.7993447993447994,0.5990180032733223,0.9215686274509803,0.3618161200276253,0.13418599367141723,0.2503998279571533
97,23,SAS-Cert-CU-LS-v1.3,10,60,60,0.0,0.9999999403953552,0.9999999403953552,59.999996185302734,0.9999999364217123,0.3934393525123596,0.4662322402000427,0.43861180543899536,0.832051157951355,4.854032897949221,0,0,0.8,0.7990196078431373,0.7993447993447994,0.5990180032733223,0.9215686274509803,0.36141904707081407,0.13359965426581247,0.2493269294500351
97,24,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,60.0,1.0,0.29535526037216187,0.37235236167907715,0.37235233187675476,0.6677075624465942,5.478212308883667,0,0,0.8,0.8006535947712419,0.7999999999999999,0.6003262642740621,0.8986928104575164,0.46147551199261383,0.14112697499138968,0.26939132809638977
97,24,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000834465027,0.6000000834465027,36.000003814697266,0.6000000635782877,0.2841883599758148,0.36619919538497925,0.3566431999206543,0.6408315896987915,5.478212308883667,0,0,0.8,0.8006535947712419,0.7999999999999999,0.6003262642740621,0.9084967320261438,0.4527707369444885,0.132546557698931,0.2731156349182129
97,24,SAS-Cert-CU-LS-v1.3,10,60,60,0.0,1.0,1.0,60.0,1.0,0.29106879234313965,0.3734793961048126,0.3586486876010895,0.6497174501419067,5.478212308883667,0,0,0.8,0.8006535947712419,0.7999999999999999,0.6003262642740621,0.9019607843137255,0.4596182389055261,0.1313313492706844,0.27133476734161377
98,20,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,60.0,1.0,0.365665465593338,0.4748539328575134,0.47485390305519104,0.840519368648529,1.885239267349243,0,0,0.6571428571428571,0.6552287581699346,0.6546052631578947,0.3114754098360655,0.7320261437908496,1.027361423404394,0.19647601757730757,0.48751503229141235
98,20,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000238418579,0.6000000238418579,36.0,0.6,0.3779790997505188,0.4932965338230133,0.4502614438533783,0.8282405138015747,1.885239267349243,0,0,0.6571428571428571,0.6552287581699346,0.6546052631578947,0.3114754098360655,0.7450980392156863,1.0152207026467686,0.1613480567932129,0.47265422344207764
98,20,SAS-Cert-CU-LS-v1.3,10,60,60,0.0,0.9999999403953552,0.9999999403953552,59.999996185302734,0.9999999364217123,0.3707134425640106,0.48484036326408386,0.45986831188201904,0.830581784248352,1.885239267349243,0,0,0.6571428571428571,0.6552287581699346,0.6546052631578947,0.3114754098360655,0.7385620915032679,1.0222274960015518,0.1811071855681283,0.4820866584777832
