target_subject,seed,aug_id,augmentation_type,label,E_embed,E_proto,E_pred,E_content,artifact_score,artifact_safe,E_physio,E_style,D_band,D_cov,D_style,content_utility_weight,raw_CE_loss,augmented_correctness,nonfinite_content_skip
94,22,time_shift_008_01,time_shift,0,0.9981065392494202,0.10565352439880371,-0.0,0.5762711763381958,0.5507246255874634,0.7796609997749329,0.9830508232116699,0.33898305892944336,0.0,7.436024994540713e-13,255.41868591308594,1.0381355285644531,-0.0,1,0
94,22,time_crop_008_02,time_crop,0,0.9998764395713806,0.1028146743774414,-0.0,0.9661017060279846,0.7145189642906189,0.7288135886192322,0.4067796468734741,0.5423728823661804,231.86451721191406,1.5316591262817383,234.98028564453125,1.23305082321167,-0.0,1,0
94,22,frequency_mask_008_03,frequency_mask,0,0.9950503706932068,0.10592526197433472,-0.0,0.508474588394165,0.4146840572357178,0.9491525292396545,0.0,0.033898305147886276,1468.3226318359375,4.066133975982666,360.1343688964844,1.0042372941970825,-0.0,1,0
94,22,channel_dropout_008_04,channel_dropout,0,0.9998040795326233,0.10329365730285645,-0.0,0.8983050584793091,0.5232021808624268,0.8305084705352783,0.1525423675775528,0.20338982343673706,499.4759826660156,16.32465934753418,291.6861267089844,1.1991524696350098,-0.0,1,0
94,22,mild_frequency_mixup_008_05,mild_frequency_mixup,0,0.9995609521865845,0.10788178443908691,-0.0,0.7627118825912476,0.3438422679901123,0.9830508232116699,0.2711864411830902,0.5932203531265259,328.85882568359375,1.1935886144638062,214.3740692138672,1.1313560009002686,-0.0,1,0
94,22,gaussian_noise_009_00,gaussian_noise,0,0.9999510645866394,0.036916375160217285,-4.4187218328772815e-09,0.694915235042572,2.0094120502471924,0.23728813230991364,0.7118644118309021,0.3050847351551056,10.700909614562988,2.3187716007232666,267.5740051269531,1.0974576473236084,1.1920930376163597e-07,1,0
94,22,time_shift_009_01,time_shift,0,0.9604642987251282,-0.05743086338043213,-7.938276767730713,0.0,0.7359508275985718,0.7118644118309021,0.8813559412956238,0.2881355881690979,0.0,1.2071166548971446e-12,267.8581237792969,0.75,7.938279628753662,0,0
94,22,time_crop_009_02,time_crop,0,0.9997460842132568,0.03925192356109619,1.1479055928020898e-07,0.4067796468734741,1.2391507625579834,0.4237288236618042,0.5423728823661804,0.4067796468734741,99.67635345458984,1.2950977087020874,254.40826416015625,0.9533898234367371,-0.0,1,0
94,22,frequency_mask_009_03,frequency_mask,0,0.9963052868843079,0.04501086473464966,1.1479055928020898e-07,0.16949152946472168,0.49289098381996155,0.8983050584793091,0.033898305147886276,0.0,1356.6695556640625,4.125540733337402,430.3234558105469,0.8347457647323608,-0.0,1,0
94,22,channel_dropout_009_04,channel_dropout,0,0.9987088441848755,0.021973252296447754,-9.182884241454303e-06,0.10169491171836853,0.6927518248558044,0.7457627058029175,0.06779661029577255,0.1355932205915451,806.9013061523438,17.497346878051758,316.3121032714844,0.8008474707603455,9.775209036888555e-06,1,0
