artifact,aug_id,aug_type,content,is_bad,original_index,physio,seed,style,target_subject,total
0.4747474789619446,bad_physio_0019_00,bad_physio,0.020202020183205605,1,19,0.3636363744735718,20,0.6666666865348816,1,0.5757576823234558
0.09090909361839294,clean_0000_00,clean,0.8989899158477783,0,0,0.939393937587738,21,0.6666666865348816,1,2.4141416549682617
0.07070706784725189,clean_0000_01,clean,0.939393937587738,0,0,0.6464646458625793,21,0.6767676472663879,1,2.1919190883636475
0.747474730014801,clean_0000_02,clean,0.42424243688583374,0,0,0.19191919267177582,21,0.17171716690063477,1,0.04040408134460449
0.08080808073282242,clean_0000_03,clean,0.38383838534355164,0,0,0.5252525210380554,21,0.6565656661987305,1,1.4848486185073853
1.0,bad_artifact_0000_00,bad_artifact,0.03030303120613098,1,0,0.31313130259513855,21,0.27272728085517883,1,-0.383838415145874
0.7676767706871033,clean_0001_00,clean,0.5454545617103577,0,1,0.2525252401828766,21,0.24242424964904785,1,0.2727273106575012
0.39393940567970276,clean_0001_01,clean,0.5959596037864685,0,1,0.8585858345031738,21,0.5757575631141663,1,1.6363636255264282
0.7575757503509521,clean_0001_02,clean,0.3030303120613098,0,1,0.1515151560306549,21,0.03030303120613098,1,-0.27272725105285645
0.3737373650074005,clean_0001_03,clean,0.46464645862579346,0,1,0.6666666865348816,21,0.5353535413742065,1,1.2929294109344482
0.9696969985961914,bad_artifact_0001_00,bad_artifact,0.05050504952669144,1,1,0.4444444477558136,21,0.3030303120613098,1,-0.17171716690063477
0.35353535413742065,clean_0002_00,clean,0.6969696879386902,0,2,0.868686854839325,21,0.8585858345031738,1,2.070707082748413
0.3333333432674408,clean_0002_01,clean,0.8585858345031738,0,2,0.9797979593276978,21,0.8282828330993652,1,2.3333332538604736
0.34343433380126953,clean_0002_02,clean,0.5353535413742065,0,2,0.4848484992980957,21,0.8383838534355164,1,1.5151515007019043
0.3636363744735718,clean_0002_03,clean,0.8484848737716675,0,2,0.49494948983192444,21,0.808080792427063,1,1.7878788709640503
0.3232323229312897,bad_style_0002_00,bad_style,0.7575757503509521,1,2,0.28282827138900757,21,0.3333333432674408,1,1.0505050420761108
0.7979797720909119,clean_0003_00,clean,0.5252525210380554,0,3,0.13131313025951385,21,0.10101009905338287,1,-0.04040402173995972
0.7878788113594055,clean_0003_01,clean,0.7272727489471436,0,3,0.1111111119389534,21,0.12121212482452393,1,0.17171716690063477
0.1818181872367859,clean_0003_02,clean,0.9494949579238892,0,3,0.5757575631141663,21,0.9292929172515869,1,2.2727272510528564
0.7777777910232544,clean_0003_03,clean,0.23232322931289673,0,3,0.16161616146564484,21,0.1515151560306549,1,-0.23232322931289673
0.9797979593276978,bad_artifact_0003_00,bad_artifact,0.010101010091602802,1,3,0.3232323229312897,21,0.2626262605190277,1,-0.38383835554122925
0.9090909361839294,clean_0004_00,clean,0.4343434274196625,0,4,0.06060606241226196,21,0.19191919267177582,1,-0.22222226858139038
0.49494948983192444,clean_0004_01,clean,0.7777777910232544,0,4,0.808080792427063,21,0.5454545617103577,1,1.6363638639450073
0.8989899158477783,clean_0004_02,clean,0.17171716690063477,0,4,0.07070706784725189,21,0.1111111119389534,1,-0.5454545617103577
0.46464645862579346,clean_0004_03,clean,0.1111111119389534,0,4,0.7878788113594055,21,0.5555555820465088,1,0.9898990392684937
0.4444444477558136,bad_physio_0004_00,bad_physio,0.10101009905338287,1,4,0.4040403962135315,21,0.5151515007019043,1,0.5757575035095215
0.1515151560306549,clean_0005_00,clean,0.4747474789619446,0,5,0.5050504803657532,21,1.0,1,1.8282827138900757
0.13131313025951385,clean_0005_01,clean,0.808080792427063,0,5,0.9090909361839294,21,0.9898989796638489,1,2.5757577419281006
0.808080792427063,clean_0005_02,clean,0.747474730014801,0,5,0.17171716690063477,21,0.2525252401828766,1,0.3636363744735718
0.17171716690063477,clean_0005_03,clean,0.9191918969154358,0,5,0.8787878751754761,21,0.9797979593276978,1,2.60606050491333
0.2626262605190277,bad_content_0005_00,bad_content,0.6262626051902771,1,5,0.34343433380126953,21,0.6363636255264282,1,1.34343421459198
0.9494949579238892,clean_0006_00,clean,0.21212121844291687,0,6,0.21212121844291687,21,0.06060606241226196,1,-0.46464645862579346
0.9292929172515869,clean_0006_01,clean,0.7676767706871033,0,6,0.23232322931289673,21,0.1818181872367859,1,0.25252532958984375
0.9191918969154358,clean_0006_02,clean,0.4040403962135315,0,6,0.24242424964904785,21,0.05050504952669144,1,-0.2222222089767456
0.939393937587738,clean_0006_03,clean,0.2929292917251587,0,6,0.2222222238779068,21,0.020202020183205605,1,-0.4040403962135315
0.5454545617103577,bad_style_0006_00,bad_style,0.3232323229312897,1,6,0.2626262605190277,21,0.42424243688583374,1,0.46464651823043823
0.4141414165496826,clean_0007_00,clean,0.24242424964904785,0,7,0.8181818127632141,21,0.5656565427780151,1,1.2121212482452393
0.4040403962135315,clean_0007_01,clean,0.3636363744735718,0,7,0.6161616444587708,21,0.6060606241226196,1,1.1818182468414307
0.42424243688583374,clean_0007_02,clean,0.5555555820465088,0,7,0.9696969985961914,21,0.5959596037864685,1,1.696969747543335
0.4343434274196625,clean_0007_03,clean,0.28282827138900757,0,7,0.5454545617103577,21,0.5858585834503174,1,0.9797979593276978
0.38383838534355164,bad_physio_0007_00,bad_physio,0.0,1,7,0.38383838534355164,21,0.5252525210380554,1,0.5252524614334106
0.1111111119389534,clean_0008_00,clean,0.16161616146564484,0,8,0.5151515007019043,21,0.8989899158477783,1,1.4646464586257935
0.12121212482452393,clean_0008_01,clean,0.2626262605190277,0,8,0.747474730014801,21,0.939393937587738,1,1.8282827138900757
0.14141413569450378,clean_0008_02,clean,0.3333333432674408,0,8,0.6969696879386902,21,0.9191918969154358,1,1.8080806732177734
0.16161616146564484,clean_0008_03,clean,0.2222222238779068,0,8,0.9292929172515869,21,0.9090909361839294,1,1.8989897966384888
0.9595959782600403,bad_artifact_0008_00,bad_artifact,0.020202020183205605,1,8,0.4343434274196625,21,0.3232323229312897,1,-0.1818181872367859
0.6666666865348816,clean_0009_00,clean,0.1818181872367859,0,9,0.5353535413742065,21,0.3636363744735718,1,0.4141414761543274
