acc,ece,group,kappa,layer,macro_f1,n_train,nll,seed,target_subject
0.4479166666666667,0.13169794715940955,NoAug,0.2638888888888889,layer3,0.40936630610543656,20,1.2697598934173584,20,1
0.4444444444444444,0.12831103367110092,NaiveAug,0.25925925925925924,layer3,0.4036024798955834,60,1.2708593606948853,20,1
0.4305555555555556,0.1157266827714112,Random50,0.24074074074074078,layer3,0.39345416043970205,40,1.2739171981811523,20,1
0.4652777777777778,0.14923409760619205,SASCertTop50,0.28703703703703703,layer3,0.42258531967580804,40,1.2634609937667847,20,1
