target_subject,seed,comparison,delta_balanced_accuracy,delta_macro_f1,delta_ece,delta_nll,delta_brier,win_macro_f1
90,20,SASCert_SoftAR_LS010-vs-NaiveAug_LS010,0.0,0.0,0.06635935136250086,0.04350822858128833,0.02035929262638092,0
90,20,SASCert_SoftAR_LS010-vs-ArtifactReject_LS010,0.0,0.0,0.05093431983675273,0.06305267959091043,0.030365198850631714,0
90,20,SASCert_SoftAR_LS010-vs-SoftWeight_noReject_LS010,0.0277777777777779,0.030252274607113327,0.03561831883021763,-0.027508572755130634,-0.013452038168907166,1
