target_subject,seed,group,n_support,n_aug_total,n_aug_kept,accuracy,balanced_accuracy,macro_f1,kappa,auroc,nll,ece,brier
92,23,SoftWeight_noReject_LS010,10,50,50,0.8936170212765957,0.8945454545454545,0.8934240362811792,0.7869446962828649,0.9636363636363636,0.25283219347279096,0.08496104846609401,0.16660447418689728
92,23,SASCert_SoftAR_LS010,10,50,45,0.9148936170212766,0.9145454545454546,0.9145454545454546,0.8290909090909091,0.96,0.2550565447290672,0.10568526133577874,0.16576385498046875
92,24,NaiveAug_LS010,10,50,50,0.851063829787234,0.8463636363636364,0.8485964104924069,0.6984417965169569,0.9436363636363637,0.30466866781225693,0.12206837091040104,0.2051365077495575
92,24,ArtifactReject_LS010,10,50,45,0.851063829787234,0.8463636363636364,0.8485964104924069,0.6984417965169569,0.9490909090909092,0.2963211551281628,0.1086325207923321,0.19931632280349731
92,24,SoftWeight_noReject_LS010,10,50,50,0.851063829787234,0.8463636363636364,0.8485964104924069,0.6984417965169569,0.9490909090909091,0.29384178635149794,0.1160963272794764,0.1999811977148056
92,24,SASCert_SoftAR_LS010,10,50,45,0.8723404255319149,0.8690909090909091,0.8708791208791209,0.7422303473491774,0.9509090909090909,0.28079047523548323,0.09283518220515961,0.19118353724479675
93,20,NaiveAug_LS010,10,50,50,0.6,0.6013071895424837,0.5996732026143792,0.2019543973941369,0.6078431372549019,1.4009301998003758,0.3183583285127367,0.6433283686637878
93,20,ArtifactReject_LS010,10,50,45,0.6,0.6013071895424837,0.5996732026143792,0.2019543973941369,0.6143790849673203,1.3984311437946164,0.3312229812145233,0.6539665460586548
93,20,SoftWeight_noReject_LS010,10,50,50,0.6,0.6013071895424837,0.5996732026143792,0.2019543973941369,0.6209150326797386,1.41991871527576,0.3370913735457829,0.6362088918685913
93,20,SASCert_SoftAR_LS010,10,50,45,0.6,0.6013071895424837,0.5996732026143792,0.2019543973941369,0.6176470588235294,1.4012402547399627,0.3219785954271044,0.6376736760139465
93,21,NaiveAug_LS010,10,50,50,0.5714285714285714,0.576797385620915,0.5584524810765349,0.1518578352180937,0.6372549019607843,1.0122357119412546,0.33278394256319316,0.653874397277832
93,21,ArtifactReject_LS010,10,50,45,0.5714285714285714,0.576797385620915,0.5584524810765349,0.1518578352180937,0.6372549019607843,1.0127762697722567,0.32669191999094827,0.6484686732292175
93,21,SoftWeight_noReject_LS010,10,50,50,0.5428571428571428,0.5473856209150327,0.5333333333333333,0.09385113268608425,0.6143790849673203,1.1359637689902937,0.35470179872853413,0.7002116441726685
93,21,SASCert_SoftAR_LS010,10,50,45,0.5714285714285714,0.576797385620915,0.5584524810765349,0.1518578352180937,0.6176470588235294,1.1170685403670946,0.34522978578295027,0.6918503642082214
93,22,NaiveAug_LS010,10,50,50,0.5714285714285714,0.5718954248366013,0.5714285714285715,0.14355628058727576,0.6045751633986929,0.9725053899957217,0.30183230553354534,0.6212183833122253
93,22,ArtifactReject_LS010,10,50,45,0.5714285714285714,0.5735294117647058,0.5700245700245701,0.14634146341463417,0.5915032679738562,0.9655386764634107,0.2805591234139034,0.6220197677612305
93,22,SoftWeight_noReject_LS010,10,50,50,0.6,0.6045751633986928,0.5916666666666667,0.20711974110032372,0.6241830065359477,1.0116071952666357,0.33479150618825637,0.6000208258628845
93,22,SASCert_SoftAR_LS010,10,50,45,0.6,0.6045751633986928,0.5916666666666667,0.20711974110032372,0.6111111111111112,1.006889718640603,0.3129882540021624,0.6059924960136414
93,23,NaiveAug_LS010,10,50,50,0.5428571428571428,0.5522875816993464,0.49275362318840576,0.10256410256410264,0.6764705882352942,1.0979579922486593,0.30538264002118787,0.6254797577857971
93,23,ArtifactReject_LS010,10,50,45,0.5428571428571428,0.5522875816993464,0.49275362318840576,0.10256410256410264,0.6699346405228758,1.095184980138728,0.3201421133109501,0.6234953999519348
93,23,SoftWeight_noReject_LS010,10,50,50,0.5142857142857142,0.5212418300653594,0.48751076658053405,0.04186795491143325,0.6470588235294118,1.070302228046208,0.3154483360903604,0.6239235997200012
93,23,SASCert_SoftAR_LS010,10,50,45,0.5142857142857142,0.5212418300653594,0.48751076658053405,0.04186795491143325,0.6470588235294118,1.0564407226087074,0.3089996823242732,0.616191029548645
93,24,NaiveAug_LS010,10,50,50,0.5428571428571428,0.5441176470588236,0.5424836601307189,0.08794788273615639,0.6372549019607843,1.1988845723441275,0.36415946739060534,0.6531549692153931
93,24,ArtifactReject_LS010,10,50,45,0.5714285714285714,0.5718954248366013,0.5714285714285715,0.14355628058727576,0.6405228758169934,1.2005926799658977,0.36389512589999606,0.6545830965042114
93,24,SoftWeight_noReject_LS010,10,50,50,0.4857142857142857,0.4869281045751634,0.4852941176470588,-0.026058631921824116,0.6111111111111112,1.1635898844111756,0.36540270873478486,0.6690034866333008
93,24,SASCert_SoftAR_LS010,10,50,45,0.4857142857142857,0.4869281045751634,0.4852941176470588,-0.026058631921824116,0.6143790849673203,1.1761485238248581,0.35444467748914443,0.6721838712692261
94,20,NaiveAug_LS010,10,50,50,0.6571428571428571,0.6568627450980392,0.6568627450980392,0.3137254901960783,0.7352941176470589,0.9081558372982461,0.2720479599067143,0.5059941411018372
94,20,ArtifactReject_LS010,10,50,45,0.6571428571428571,0.6568627450980392,0.6568627450980392,0.3137254901960783,0.7352941176470589,0.9068141139902466,0.25271387525967187,0.5042935013771057
94,20,SoftWeight_noReject_LS010,10,50,50,0.6571428571428571,0.6568627450980392,0.6568627450980392,0.3137254901960783,0.741830065359477,0.8760431824189989,0.24654997246606009,0.4846552610397339
94,20,SASCert_SoftAR_LS010,10,50,45,0.6571428571428571,0.6568627450980392,0.6568627450980392,0.3137254901960783,0.741830065359477,0.8826316990281535,0.24752136639186312,0.4882853329181671
94,21,NaiveAug_LS010,10,50,50,0.6571428571428571,0.6503267973856208,0.6328671328671329,0.304635761589404,0.8137254901960784,0.6862555266368239,0.2637391252177102,0.4652825891971588
94,21,ArtifactReject_LS010,10,50,45,0.7714285714285715,0.7679738562091503,0.7666666666666666,0.5394736842105263,0.8725490196078431,0.5037601227488883,0.1846634839262281,0.3391304612159729
94,21,SoftWeight_noReject_LS010,10,50,50,0.7142857142857143,0.7091503267973855,0.7023809523809523,0.42244224422442245,0.8267973856209151,0.6272914538103358,0.22234595843723845,0.41837894916534424
94,21,SASCert_SoftAR_LS010,10,50,45,0.8,0.7973856209150327,0.7973531844499586,0.5977011494252873,0.8594771241830066,0.5211901008055219,0.1465852209499904,0.3436133563518524
