target_subject,seed,comparison,delta_balanced_accuracy,delta_macro_f1,delta_ece,delta_nll,delta_brier,win_macro_f1
90,20,SASCert_SoftAR_LS010-vs-NaiveAug_LS010,-0.02941176470588236,-0.02937222509590942,0.021075059686388287,0.012224068871517613,0.010971412062644958,0
90,20,SASCert_SoftAR_LS010-vs-ArtifactReject_LS010,-0.02941176470588236,-0.02937222509590942,-0.004908834184919081,0.004937259261445892,0.0021431297063827515,0
90,20,SASCert_SoftAR_LS010-vs-SoftWeight_noReject_LS010,0.0,0.0,0.0007618214402879964,0.00880112546511247,0.00989621877670288,0
90,21,SASCert_SoftAR_LS010-vs-NaiveAug_LS010,-0.026143790849673332,-0.026111354384599106,0.0002964590276990642,-0.04925692215341365,-0.030680477619171143,0
90,21,SASCert_SoftAR_LS010-vs-ArtifactReject_LS010,0.1192810457516339,0.12838468720821672,-0.09231563295636859,-0.12936371697075244,-0.09735000133514404,1
90,21,SASCert_SoftAR_LS010-vs-SoftWeight_noReject_LS010,-0.0277777777777779,-0.028102969279439893,-0.0305492333003453,0.022008421240594545,0.014707282185554504,0
90,22,SASCert_SoftAR_LS010-vs-NaiveAug_LS010,0.02777777777777768,0.028478057889822606,0.05744422418730599,0.025245986678263027,0.019553616642951965,1
90,22,SASCert_SoftAR_LS010-vs-ArtifactReject_LS010,-0.02941176470588236,-0.028664799253034556,0.046417242288589455,0.021416616210507333,0.015264034271240234,0
90,22,SASCert_SoftAR_LS010-vs-SoftWeight_noReject_LS010,0.0,0.0,0.047254717350006095,0.006727887133046173,0.007697299122810364,0
90,23,SASCert_SoftAR_LS010-vs-NaiveAug_LS010,0.0,0.0,-0.024018071378980377,0.009856256555643123,0.005035698413848877,0
90,23,SASCert_SoftAR_LS010-vs-ArtifactReject_LS010,0.0,0.0,-0.024013887132917133,0.00786853151760708,0.0044634416699409485,0
90,23,SASCert_SoftAR_LS010-vs-SoftWeight_noReject_LS010,0.0,0.0,-0.008974167278834752,-0.0035131743283317585,-0.0027398914098739624,0
90,24,SASCert_SoftAR_LS010-vs-NaiveAug_LS010,0.0,0.0,0.009879505634307853,-0.014390521685603785,-0.008306100964546204,0
90,24,SASCert_SoftAR_LS010-vs-ArtifactReject_LS010,-0.0016339869281045694,-0.0015350877192982226,0.00855306386947631,-0.013090174845120789,-0.008186399936676025,0
90,24,SASCert_SoftAR_LS010-vs-SoftWeight_noReject_LS010,0.0,0.0,0.023399848597390305,0.006448360944899367,0.00255371630191803,0
91,20,SASCert_SoftAR_LS010-vs-NaiveAug_LS010,0.0,0.0,0.02261451823370797,0.0759541874630476,0.013332486152648926,0
91,20,SASCert_SoftAR_LS010-vs-ArtifactReject_LS010,0.0,0.0,0.04012174436024257,0.06790798462358005,0.005346059799194336,0
91,20,SASCert_SoftAR_LS010-vs-SoftWeight_noReject_LS010,0.0,0.0,-0.00820220538548061,0.003934457702248317,0.004515975713729858,0
91,21,SASCert_SoftAR_LS010-vs-NaiveAug_LS010,0.0277777777777779,0.02781749369217834,-0.02139502763748169,-0.00763482239950658,-0.0023116767406463623,1
91,21,SASCert_SoftAR_LS010-vs-ArtifactReject_LS010,0.0277777777777779,0.02781749369217834,-0.019478004319327197,0.008827401831310755,0.007281392812728882,1
91,21,SASCert_SoftAR_LS010-vs-SoftWeight_noReject_LS010,0.0,0.0,0.0033829637936183266,-0.015777274622071902,-0.00802546739578247,0
91,22,SASCert_SoftAR_LS010-vs-NaiveAug_LS010,-0.02777777777777779,-0.027616342344695455,0.05949504034859798,0.023605298316560663,0.02184683084487915,0
91,22,SASCert_SoftAR_LS010-vs-ArtifactReject_LS010,-0.02777777777777779,-0.027616342344695455,0.049779081344604514,0.021546226730073226,0.020903438329696655,0
91,22,SASCert_SoftAR_LS010-vs-SoftWeight_noReject_LS010,0.0,0.0,0.04978958708899364,-0.008636310836382055,0.00012755393981933594,0
91,23,SASCert_SoftAR_LS010-vs-NaiveAug_LS010,0.02941176470588225,0.03105550883095043,0.025084722042083757,0.002390972133402558,-0.009375452995300293,1
91,23,SASCert_SoftAR_LS010-vs-ArtifactReject_LS010,0.02941176470588225,0.03105550883095043,0.017254924774169927,0.016691422893744368,-0.00498652458190918,1
91,23,SASCert_SoftAR_LS010-vs-SoftWeight_noReject_LS010,0.0,0.0,-0.00630166190011161,-0.017793398116596415,-0.00516316294670105,0
