aug_id,original_local_index,aug_type,label,content_score,style_score,physio_score,artifact_safe_score,artifact_risk_raw,sas_score
clean_000_00,0,clean,1,0.30612245202064514,0.7755101919174194,0.9591836929321289,0.26530611515045166,299.0141906738281,0.2836734652519226
clean_000_01,0,clean,1,0.06122449040412903,0.06122449040412903,0.40816327929496765,0.3877550959587097,284.8449401855469,0.24081633985042572
bad_artifact_000_02,0,bad_artifact,1,0.9591836929321289,0.26530611515045166,0.5918367505073547,0.1428571492433548,462.01165771484375,0.5102040767669678
bad_content_000_03,0,bad_content,1,0.2857142984867096,0.3469387888908386,0.0,0.8367347121238708,0.34424924850463867,0.5887755155563354
bad_physio_000_04,0,bad_physio,1,0.3469387888908386,0.5714285969734192,0.1428571492433548,0.6122449040412903,2.737910747528076,0.4928571581840515
clean_001_00,1,clean,1,0.44897958636283875,0.8775510191917419,0.7755101919174194,0.5306122303009033,258.3182067871094,0.4938775300979614
clean_001_01,1,clean,1,0.26530611515045166,0.9387755393981934,0.8367347121238708,0.36734694242477417,285.84466552734375,0.3214285671710968
bad_artifact_001_02,1,bad_artifact,1,1.0,0.3265306055545807,0.7142857313156128,0.10204081982374191,1037.2816162109375,0.5061224699020386
bad_content_001_03,1,bad_content,1,0.4285714328289032,0.36734694242477417,0.10204081982374191,0.8775510191917419,0.158280611038208,0.6755102276802063
bad_physio_001_04,1,bad_physio,1,0.6938775777816772,0.6938775777816772,0.020408162847161293,0.6530612111091614,1.6874582767486572,0.6714285612106323
clean_002_00,2,clean,1,0.4693877696990967,0.8571428656578064,0.8571428656578064,0.4285714328289032,270.2548522949219,0.44693878293037415
clean_002_01,2,clean,1,0.5306122303009033,0.9795918464660645,0.8979591727256775,0.20408163964748383,331.4197692871094,0.3510203957557678
bad_artifact_002_02,2,bad_artifact,1,0.8979591727256775,0.2857142984867096,0.6530612111091614,0.08163265138864517,1311.0643310546875,0.44897955656051636
bad_content_002_03,2,bad_content,1,0.7346938848495483,0.44897958636283875,0.18367347121238708,0.918367326259613,0.09408707916736603,0.8357142806053162
bad_physio_002_04,2,bad_physio,1,0.4897959232330322,0.6734693646430969,0.16326530277729034,0.6938775777816772,1.5492173433303833,0.6020408272743225
clean_003_00,3,clean,0,0.10204081982374191,0.9591836929321289,1.0,0.5918367505073547,236.21607971191406,0.37142860889434814
clean_003_01,3,clean,0,0.6326530575752258,0.8367347121238708,0.9387755393981934,0.22448979318141937,324.70556640625,0.40816324949264526
