aug_id,original_local_index,aug_type,label,content_score,style_score,physio_score,artifact_safe_score,artifact_risk_raw,sas_score
clean_000_00,0,clean,0,0.20408163964748383,0.08163265138864517,0.5102040767669678,0.4693877696990967,258.5462646484375,0.3500000238418579
clean_000_01,0,clean,0,0.26530611515045166,0.0,0.5306122303009033,0.22448979318141937,304.9263610839844,0.24285712838172913
bad_artifact_000_02,0,bad_artifact,0,0.9387755393981934,0.3265306055545807,0.6938775777816772,0.10204081982374191,1574.739013671875,0.47857144474983215
bad_content_000_03,0,bad_content,0,0.7551020383834839,0.5306122303009033,0.4285714328289032,0.9795918464660645,0.004258571192622185,0.8785713911056519
bad_physio_000_04,0,bad_physio,0,0.040816325694322586,0.6122449040412903,0.30612245202064514,0.7551020383834839,1.5313767194747925,0.4336734712123871
clean_001_00,1,clean,1,0.5714285969734192,0.7755101919174194,0.8775510191917419,0.4285714328289032,262.22601318359375,0.4928571581840515
clean_001_01,1,clean,1,0.3877550959587097,0.020408162847161293,0.44897958636283875,0.36734694242477417,268.7066345214844,0.37653058767318726
bad_artifact_001_02,1,bad_artifact,1,0.918367326259613,0.2448979616165161,0.5714285969734192,0.08163265138864517,1814.985595703125,0.4581632614135742
bad_content_001_03,1,bad_content,1,0.795918345451355,0.4285714328289032,0.26530611515045166,0.8775510191917419,0.3173622488975525,0.8408163189888
bad_physio_001_04,1,bad_physio,1,0.12244898080825806,0.7346938848495483,0.2448979616165161,0.7755101919174194,1.4848893880844116,0.48163267970085144
clean_002_00,2,clean,0,0.44897958636283875,0.9795918464660645,0.9591836929321289,0.2857142984867096,273.9508056640625,0.359183669090271
clean_002_01,2,clean,0,0.5510203838348389,1.0,1.0,0.5510203838348389,229.98873901367188,0.5510203838348389
bad_artifact_002_02,2,bad_artifact,0,0.8367347121238708,0.20408163964748383,0.7346938848495483,0.0,5785.35009765625,0.37653061747550964
bad_content_002_03,2,bad_content,0,0.6326530575752258,0.5102040767669678,0.40816327929496765,0.9591836929321289,0.10516513884067535,0.8122448921203613
bad_physio_002_04,2,bad_physio,0,0.18367347121238708,0.6530612111091614,0.22448979318141937,0.7346938848495483,1.787672519683838,0.48673468828201294
clean_003_00,3,clean,1,0.4693877696990967,0.8163265585899353,0.8979591727256775,0.30612245202064514,271.5246276855469,0.37959185242652893
clean_003_01,3,clean,1,0.5918367505073547,0.10204081982374191,0.3265306055545807,0.2448979616165161,299.7752990722656,0.4010204076766968
bad_artifact_003_02,3,bad_artifact,1,1.0,0.1428571492433548,0.6530612111091614,0.1428571492433548,842.4466552734375,0.5285714268684387
bad_content_003_03,3,bad_content,1,0.7346938848495483,0.40816327929496765,0.18367347121238708,0.8979591727256775,0.20196664333343506,0.8244898319244385
bad_physio_003_04,3,bad_physio,1,0.06122449040412903,0.5714285969734192,0.10204081982374191,0.6530612111091614,1.9724202156066895,0.3867346942424774
clean_004_00,4,clean,1,0.2857142984867096,0.9387755393981934,0.8367347121238708,0.5102040767669678,241.05970764160156,0.40918368101119995
clean_004_01,4,clean,1,0.30612245202064514,0.9591836929321289,0.795918345451355,0.3877550959587097,266.6507873535156,0.3510203957557678
bad_artifact_004_02,4,bad_artifact,1,0.9795918464660645,0.16326530277729034,0.6326530575752258,0.18367347121238708,434.09881591796875,0.5418367385864258
bad_content_004_03,4,bad_content,1,0.4897959232330322,0.36734694242477417,0.040816325694322586,0.9387755393981934,0.1227535754442215,0.7367346882820129
bad_physio_004_04,4,bad_physio,1,0.0,0.5510203838348389,0.0,0.6734693646430969,1.97217857837677,0.37040814757347107
clean_005_00,5,clean,0,0.16326530277729034,0.918367326259613,0.918367326259613,0.3265306055545807,269.3811950683594,0.2530612349510193
clean_005_01,5,clean,0,0.1428571492433548,0.8571428656578064,0.9795918464660645,0.44897958636283875,261.5740661621094,0.31122449040412903
bad_artifact_005_02,5,bad_artifact,0,0.8571428656578064,0.30612245202064514,0.5510203838348389,0.12244898080825806,931.1714477539062,0.45306122303009033
bad_content_005_03,5,bad_content,0,0.6122449040412903,0.4897959232330322,0.36734694242477417,0.8571428656578064,0.44019660353660583,0.7469387650489807
bad_physio_005_04,5,bad_physio,0,0.3265306055545807,0.6326530575752258,0.2857142984867096,0.6938775777816772,1.9479749202728271,0.5285714864730835
clean_006_00,6,clean,1,0.2448979616165161,0.06122449040412903,0.3469387888908386,0.40816327929496765,266.07537841796875,0.33469387888908386
clean_006_01,6,clean,1,0.40816327929496765,0.7551020383834839,0.8163265585899353,0.26530611515045166,283.1715393066406,0.3295918405056
bad_artifact_006_02,6,bad_artifact,1,0.7142857313156128,0.22448979318141937,0.6734693646430969,0.040816325694322586,4139.88671875,0.34387755393981934
bad_content_006_03,6,bad_content,1,0.6734693646430969,0.3877550959587097,0.020408162847161293,1.0,0.003044632263481617,0.8530611991882324
bad_physio_006_04,6,bad_physio,1,0.8163265585899353,0.6938775777816772,0.06122449040412903,0.795918345451355,1.2663352489471436,0.8051020503044128
clean_007_00,7,clean,0,0.6938775777816772,0.12244898080825806,0.4897959232330322,0.5306122303009033,234.4421844482422,0.6040816307067871
clean_007_01,7,clean,0,0.36734694242477417,0.8979591727256775,0.9387755393981934,0.3469387888908386,269.0587158203125,0.3561224639415741
bad_artifact_007_02,7,bad_artifact,0,0.5306122303009033,0.26530611515045166,0.7142857313156128,0.06122449040412903,2217.979736328125,0.27244895696640015
bad_content_007_03,7,bad_content,0,0.22448979318141937,0.44897958636283875,0.16326530277729034,0.918367326259613,0.1595548540353775,0.6061224341392517
bad_physio_007_04,7,bad_physio,0,0.8979591727256775,0.5918367505073547,0.20408163964748383,0.7142857313156128,1.8256503343582153,0.7969387769699097
clean_008_00,8,clean,0,0.10204081982374191,0.040816325694322586,0.4693877696990967,0.20408163964748383,324.8768310546875,0.15816327929496765
clean_008_01,8,clean,0,0.08163265138864517,0.8775510191917419,0.8571428656578064,0.5714285969734192,227.0770263671875,0.3510204255580902
bad_artifact_008_02,8,bad_artifact,0,0.9591836929321289,0.18367347121238708,0.6122449040412903,0.020408162847161293,5607.82763671875,0.44285711646080017
bad_content_008_03,8,bad_content,0,0.6530612111091614,0.4693877696990967,0.3877550959587097,0.8367347121238708,0.5011224746704102,0.7540816068649292
bad_physio_008_04,8,bad_physio,0,0.020408162847161293,0.6734693646430969,0.1428571492433548,0.6122449040412903,2.264885425567627,0.3459183871746063
clean_009_00,9,clean,1,0.4285714328289032,0.8367347121238708,0.7755101919174194,0.4897959232330322,246.78582763671875,0.4622448980808258
clean_009_01,9,clean,1,0.5102040767669678,0.795918345451355,0.7551020383834839,0.5918367505073547,225.79287719726562,0.5551020503044128
bad_artifact_009_02,9,bad_artifact,1,0.8775510191917419,0.2857142984867096,0.5918367505073547,0.16326530277729034,513.21484375,0.48469385504722595
bad_content_009_03,9,bad_content,1,0.3469387888908386,0.3469387888908386,0.08163265138864517,0.8163265585899353,0.5289146900177002,0.6051020622253418
bad_physio_009_04,9,bad_physio,1,0.7755101919174194,0.7142857313156128,0.12244898080825806,0.6326530575752258,2.052241802215576,0.6969387531280518
