aug_id,original_local_index,aug_type,label,content_score,style_score,physio_score,artifact_safe_score,artifact_risk_raw,sas_score,score_artifact_gate_physio,score_direction_fixed_total
clean_000_00,0,clean,1,0.44897958636283875,0.8367347121238708,0.9591836929321289,0.26530611515045166,296.3360595703125,0.34795916080474854,0.9591836929321289,0.7418367862701416
clean_000_01,0,clean,1,0.4285714328289032,0.10204081982374191,0.5306122303009033,0.3877550959587097,282.36492919921875,0.40612244606018066,0.5306122303009033,0.5010203719139099
bad_artifact_000_02,0,bad_artifact,1,0.6122449040412903,0.2448979616165161,0.6326530575752258,0.1428571492433548,454.3409729003906,0.3540816307067871,0.6326530575752258,0.5448979735374451
bad_content_000_03,0,bad_content,1,0.16326530277729034,0.4693877696990967,0.26530611515045166,1.0,0.0007608954329043627,0.6234694123268127,0.26530611515045166,0.4295918345451355
bad_physio_000_04,0,bad_physio,1,1.0,0.795918345451355,0.5102040767669678,0.8571428656578064,0.38997185230255127,0.9214285612106323,0.5102040767669678,0.2826530635356903
clean_001_00,1,clean,1,0.40816327929496765,0.8163265585899353,0.9795918464660645,0.5306122303009033,257.1128234863281,0.47551020979881287,0.9795918464660645,0.6918367147445679
clean_001_01,1,clean,1,0.5102040767669678,0.7755101919174194,1.0,0.3469387888908386,284.5722961425781,0.4204081892967224,1.0,0.701020359992981
bad_artifact_001_02,1,bad_artifact,1,0.5918367505073547,0.3469387888908386,0.7346938848495483,0.10204081982374191,1027.82568359375,0.3224489688873291,0.7346938848495483,0.6030611991882324
bad_content_001_03,1,bad_content,1,0.06122449040412903,0.5306122303009033,0.4897959232330322,0.6938775777816772,1.0054070949554443,0.40918371081352234,0.4897959232330322,0.6071429252624512
bad_physio_001_04,1,bad_physio,1,0.8163265585899353,0.5714285969734192,0.4285714328289032,0.6122449040412903,1.4966490268707275,0.704081654548645,0.4285714328289032,0.3540816307067871
clean_002_00,2,clean,0,0.5306122303009033,0.918367326259613,0.9387755393981934,0.4285714328289032,267.5660095214844,0.4744897782802582,0.9387755393981934,0.6795918345451355
clean_002_01,2,clean,0,0.12244898080825806,0.9387755393981934,0.8775510191917419,0.20408163964748383,327.98974609375,0.16734693944454193,0.8775510191917419,0.8663265705108643
bad_artifact_002_02,2,bad_artifact,0,0.7755101919174194,0.2857142984867096,0.6938775777816772,0.08163265138864517,1295.2177734375,0.3938775062561035,0.0,0.5244898200035095
bad_content_002_03,2,bad_content,0,0.020408162847161293,0.3877550959587097,0.06122449040412903,0.9795918464660645,0.0023395372554659843,0.5479591488838196,0.06122449040412903,0.4214285612106323
bad_physio_002_04,2,bad_physio,0,0.9795918464660645,0.6938775777816772,0.36734694242477417,0.7142857313156128,0.9714059829711914,0.8336734771728516,0.36734694242477417,0.27448979020118713
clean_003_00,3,clean,1,0.1428571492433548,0.8775510191917419,0.8979591727256775,0.5918367505073547,237.01730346679688,0.3897959589958191,0.8979591727256775,0.758163332939148
clean_003_01,3,clean,1,0.5714285969734192,0.8979591727256775,0.8367347121238708,0.22448979318141937,325.4512939453125,0.38061225414276123,0.8367347121238708,0.6877551078796387
bad_artifact_003_02,3,bad_artifact,1,0.6326530575752258,0.16326530277729034,0.6122449040412903,0.0,4354.44189453125,0.2846938669681549,0.0,0.5561224818229675
bad_content_003_03,3,bad_content,1,0.040816325694322586,0.44897958636283875,0.12244898080825806,0.795918345451355,0.7207188606262207,0.4561224579811096,0.12244898080825806,0.48469385504722595
bad_physio_003_04,3,bad_physio,1,0.8367347121238708,0.5918367505073547,0.18367347121238708,0.6326530575752258,1.480238676071167,0.7244898080825806,0.18367347121238708,0.2836734652519226
clean_004_00,4,clean,1,0.4897959232330322,0.6734693646430969,0.918367326259613,0.4693877696990967,263.23492431640625,0.47857141494750977,0.918367326259613,0.6418367028236389
clean_004_01,4,clean,1,0.3877550959587097,0.0,0.4693877696990967,0.36734694242477417,282.5715637207031,0.37653058767318726,0.4693877696990967,0.4897959232330322
bad_artifact_004_02,4,bad_artifact,1,0.7346938848495483,0.26530611515045166,0.7142857313156128,0.020408162847161293,3484.68603515625,0.34183672070503235,0.0,0.5561224818229675
bad_content_004_03,4,bad_content,1,0.08163265138864517,0.4285714328289032,0.30612245202064514,0.9387755393981934,0.007514134049415588,0.5530612468719482,0.30612245202064514,0.47755101323127747
bad_physio_004_04,4,bad_physio,1,0.9387755393981934,0.5510203838348389,0.44897958636283875,0.6734693646430969,1.045723795890808,0.7928571701049805,0.44897958636283875,0.29795917868614197
clean_005_00,5,clean,0,0.30612245202064514,0.06122449040412903,0.3877550959587097,0.2857142984867096,294.7008056640625,0.29489797353744507,0.3877550959587097,0.527550995349884
clean_005_01,5,clean,0,0.3265306055545807,0.9795918464660645,0.8163265585899353,0.4897959232330322,261.96905517578125,0.41632652282714844,0.8163265585899353,0.7142857313156128
bad_artifact_005_02,5,bad_artifact,0,0.6938775777816772,0.3265306055545807,0.6530612111091614,0.040816325694322586,2946.525146484375,0.33469387888908386,0.0,0.559183657169342
bad_content_005_03,5,bad_content,0,0.0,0.22448979318141937,0.0,0.918367326259613,0.02752542309463024,0.5051020383834839,0.0,0.40408164262771606
bad_physio_005_04,5,bad_physio,0,0.9591836929321289,0.7346938848495483,0.3469387888908386,0.7755101919174194,0.7309815287590027,0.8581632375717163,0.3469387888908386,0.26734691858291626
clean_006_00,6,clean,0,0.4693877696990967,0.040816325694322586,0.40816327929496765,0.5102040767669678,259.7647705078125,0.4918367564678192,0.40816327929496765,0.41632652282714844
clean_006_01,6,clean,0,0.3469387888908386,0.7142857313156128,0.7755101919174194,0.30612245202064514,291.2533874511719,0.3244898021221161,0.7755101919174194,0.7030612230300903
bad_artifact_006_02,6,bad_artifact,0,0.7142857313156128,0.18367347121238708,0.5918367505073547,0.06122449040412903,1494.9097900390625,0.3551020324230194,0.0,0.5102040767669678
bad_content_006_03,6,bad_content,0,0.18367347121238708,0.5102040767669678,0.16326530277729034,0.8163265585899353,0.6516623497009277,0.531632661819458,0.16326530277729034,0.44897958636283875
bad_physio_006_04,6,bad_physio,0,0.8775510191917419,0.6326530575752258,0.22448979318141937,0.6530612111091614,1.4374643564224243,0.7540816068649292,0.22448979318141937,0.2806122601032257
clean_007_00,7,clean,0,0.2448979616165161,0.12244898080825806,0.2857142984867096,0.44897958636283875,264.2010192871094,0.3571428656578064,0.2857142984867096,0.4918367266654968
clean_007_01,7,clean,0,0.36734694242477417,1.0,0.8571428656578064,0.5714285969734192,242.52114868164062,0.47959184646606445,0.8571428656578064,0.6928571462631226
bad_artifact_007_02,7,bad_artifact,0,0.7551020383834839,0.20408163964748383,0.5510203838348389,0.18367347121238708,410.5474853515625,0.44081634283065796,0.5510203838348389,0.4581632614135742
bad_content_007_03,7,bad_content,0,0.22448979318141937,0.40816327929496765,0.040816325694322586,0.9591836929321289,0.0053409128449857235,0.6285714507102966,0.040816325694322586,0.3530611991882324
bad_physio_007_04,7,bad_physio,0,0.8571428656578064,0.7551020383834839,0.3265306055545807,0.8367347121238708,0.4637737274169922,0.8459184169769287,0.3265306055545807,0.2857142984867096
clean_008_00,8,clean,0,0.6734693646430969,0.020408162847161293,0.08163265138864517,0.5510203838348389,250.58163452148438,0.6061224341392517,0.08163265138864517,0.2500000298023224
clean_008_01,8,clean,0,0.2857142984867096,0.9591836929321289,0.7551020383834839,0.40816327929496765,271.3390197753906,0.3530612587928772,0.7551020383834839,0.7306122183799744
bad_artifact_008_02,8,bad_artifact,0,0.6530612111091614,0.30612245202064514,0.6734693646430969,0.12244898080825806,974.8001098632812,0.3612244725227356,0.6734693646430969,0.5551019906997681
bad_content_008_03,8,bad_content,0,0.10204081982374191,0.36734694242477417,0.020408162847161293,0.8979591727256775,0.03172529488801956,0.5397959351539612,0.020408162847161293,0.3999999761581421
bad_physio_008_04,8,bad_physio,0,0.8979591727256775,0.6530612111091614,0.10204081982374191,0.7551020383834839,0.8902151584625244,0.8193877339363098,0.10204081982374191,0.22040817141532898
clean_009_00,9,clean,1,0.5510203838348389,0.8571428656578064,0.795918345451355,0.3265306055545807,289.6038818359375,0.4275510013103485,0.795918345451355,0.6530612111091614
clean_009_01,9,clean,1,0.26530611515045166,0.08163265138864517,0.2448979616165161,0.2448979616165161,308.09014892578125,0.2540816068649292,0.2448979616165161,0.5193877220153809
bad_artifact_009_02,9,bad_artifact,1,0.795918345451355,0.1428571492433548,0.5714285969734192,0.16326530277729034,420.37469482421875,0.44795915484428406,0.5714285969734192,0.44489800930023193
bad_content_009_03,9,bad_content,1,0.20408163964748383,0.4897959232330322,0.20408163964748383,0.8775510191917419,0.12679512798786163,0.5744898319244385,0.20408163964748383,0.4336735010147095
bad_physio_009_04,9,bad_physio,1,0.918367326259613,0.6122449040412903,0.1428571492433548,0.7346938848495483,0.9641313552856445,0.8173469305038452,0.1428571492433548,0.22244898974895477
