acc,artifact_reject_percentile,brier,ece,group,kappa,label_smoothing,macro_f1,mean_confidence,n_train,nll,score_variant,seed,subject_wise_std,target_subject,w_min,worst_subject_acc
0.3194444444444444,10.0,0.7254134842243656,0.0822357785784536,NaiveAug_LS010,0.09259259259259256,0.1,0.23621220180280184,0.3016057014465332,200,1.3404147624969482,artifact_gate_content_rank,29,0.04999028784232479,3,0.2,0.24583333333333332
0.3576388888888889,10.0,0.7239971731373208,0.06617806779427661,SASCert_SoftAR_LS010,0.14351851851851852,0.1,0.30771997610232904,0.2914608418941498,182,1.3369483947753906,artifact_gate_content_rank,29,0.054412149546987795,3,0.2,0.24537037037037035
0.3402777777777778,10.0,0.7248872173134266,0.04949676969812978,ArtifactReject_raw_diagnostic,0.12037037037037039,0.1,0.2878263966741575,0.2939542233943939,182,1.338685154914856,artifact_gate_content_rank,29,0.051500813206631024,3,0.2,0.2513888888888889
0.3020833333333333,10.0,0.7268400502946563,0.06022186370359528,NaiveAug_raw,0.06944444444444442,0.0,0.18595575022461813,0.3147164583206177,200,1.3441429138183594,artifact_gate_content_rank,30,0.05010805611214264,3,0.2,0.24907407407407406
0.375,10.0,0.7255161685740372,0.09308670730226568,NaiveAug_LS010,0.16666666666666666,0.1,0.3245816379715657,0.28191328048706055,200,1.3394417762756348,artifact_gate_content_rank,30,0.04999028784232479,3,0.2,0.24583333333333332
0.3611111111111111,10.0,0.7246344599062385,0.059445613477792994,SASCert_SoftAR_LS010,0.14814814814814814,0.1,0.2646536066016806,0.3017314374446869,182,1.3393319845199585,artifact_gate_content_rank,30,0.054412149546987795,3,0.2,0.24537037037037035
0.3472222222222222,10.0,0.7252531004327163,0.05024405962063205,ArtifactReject_raw_diagnostic,0.12962962962962962,0.1,0.2630143069152786,0.2969781458377838,182,1.3401846885681152,artifact_gate_content_rank,30,0.051500813206631024,3,0.2,0.2513888888888889
0.3888888888888889,10.0,0.7265909352274189,0.09498794190585612,NaiveAug_raw,0.1851851851851852,0.0,0.35392633487145675,0.29390090703964233,200,1.3405909538269043,artifact_gate_content_rank,31,0.05010805611214264,3,0.2,0.24907407407407406
0.3125,10.0,0.7266977071422991,0.06427354955424865,NaiveAug_LS010,0.08333333333333333,0.1,0.21885780569741342,0.30660778284072876,200,1.342869520187378,artifact_gate_content_rank,31,0.04999028784232479,3,0.2,0.24583333333333332
0.3472222222222222,10.0,0.726416963741426,0.046473693826960205,SASCert_SoftAR_LS010,0.12962962962962962,0.1,0.300540126043639,0.3007485568523407,182,1.3410685062408447,artifact_gate_content_rank,31,0.054412149546987795,3,0.2,0.24537037037037035
0.3263888888888889,10.0,0.7264375024352825,0.06181138557278449,ArtifactReject_raw_diagnostic,0.10185185185185186,0.1,0.27337377822716546,0.30055490136146545,182,1.341557264328003,artifact_gate_content_rank,31,0.051500813206631024,3,0.2,0.2513888888888889
0.3576388888888889,10.0,0.7322718558335022,0.08144339298208556,NaiveAug_raw,0.14351851851851852,0.0,0.3060386533700405,0.2761955261230469,200,1.3513600826263428,artifact_gate_content_rank,32,0.05010805611214264,3,0.2,0.24907407407407406
0.3576388888888889,10.0,0.7336485730934774,0.07794880390995076,NaiveAug_LS010,0.14351851851851852,0.1,0.2816396750659699,0.27969011664390564,200,1.353717565536499,artifact_gate_content_rank,32,0.04999028784232479,3,0.2,0.24583333333333332
0.4097222222222222,10.0,0.7327559778182056,0.13695739375220406,SASCert_SoftAR_LS010,0.21296296296296294,0.1,0.3439108061749572,0.27276480197906494,182,1.3524494171142578,artifact_gate_content_rank,32,0.054412149546987795,3,0.2,0.24537037037037035
0.3715277777777778,10.0,0.7316358957890708,0.09680130498276815,ArtifactReject_raw_diagnostic,0.16203703703703706,0.1,0.338454512977333,0.2747264504432678,182,1.3505845069885254,artifact_gate_content_rank,32,0.051500813206631024,3,0.2,0.2513888888888889
0.3645833333333333,10.0,0.7289093842343057,0.07418461702764031,NaiveAug_raw,0.15277777777777776,0.0,0.2664501819534093,0.2903987169265747,200,1.3472570180892944,artifact_gate_content_rank,33,0.05010805611214264,3,0.2,0.24907407407407406
0.3020833333333333,10.0,0.7289487133945293,0.0770030262776547,NaiveAug_LS010,0.06944444444444442,0.1,0.2127684267222836,0.29339247941970825,200,1.3464300632476807,artifact_gate_content_rank,33,0.04999028784232479,3,0.2,0.24583333333333332
0.3784722222222222,10.0,0.727450983078103,0.09673009419606791,SASCert_SoftAR_LS010,0.17129629629629628,0.1,0.3368984600630568,0.2817421555519104,182,1.342633605003357,artifact_gate_content_rank,33,0.054412149546987795,3,0.2,0.24537037037037035
0.3368055555555556,10.0,0.7274492750408011,0.052472866657707444,ArtifactReject_raw_diagnostic,0.11574074074074077,0.1,0.2849323930490703,0.28433266282081604,182,1.3433480262756348,artifact_gate_content_rank,33,0.051500813206631024,3,0.2,0.2513888888888889
