target_subject,seed,group,n_support,n_aug_total,n_aug_kept,rejected_ratio,mean_aug_weight_all,mean_aug_weight_kept,sum_aug_weight_kept,sum_weight_per_candidate,CE_real,CE_aug_raw,CE_aug_weighted,final_train_loss,artifact_threshold,mean_v2_gamma,v2_prior_agreement_rate,v2_proto_agreement_rate,v2_both_agreement_rate,tf_supervised_ratio,tf_consistency_ratio,tf_quarantine_ratio,fold_score_nan_inf_count,fold_covariance_nan_inf_count,accuracy,balanced_accuracy,macro_f1,kappa,auroc,nll,ece,brier,class_0_accuracy,class_0_f1,class_1_accuracy,class_1_f1
94,24,RiskMixed_AugMixTF_LS010,10,100,100,0.0,1.0,1.0,100.0,0.0,nan,nan,nan,nan,1.9585508584976206,0.6652491688728333,0.7799999713897705,0.7799999713897705,0.7699999809265137,0.17,0.25,0.58,0,0,0.7142857142857143,0.7205882352941176,0.7023809523809526,0.435483870967742,0.8986928104575163,0.7383557942433437,0.21331148828778945,0.44619259238243103,0.9411764705882353,0.7619047619047621,0.5,0.6428571428571429
94,24,RiskMixed_SAS-Cert-TFConsistency_v0,10,100,42,0.5800000000000001,0.41999998688697815,1.0,42.0,0.42,nan,nan,nan,nan,1.9585508584976206,0.6652491688728333,0.7799999713897705,0.7799999713897705,0.7699999809265137,0.17,0.25,0.58,0,0,0.6857142857142857,0.6928104575163399,0.6683893195521102,0.38003220611916266,0.9019607843137254,0.8354695576376499,0.22673865727015904,0.4637053310871124,0.9411764705882353,0.744186046511628,0.4444444444444444,0.5925925925925926
95,20,RiskMixed_NaiveTF-Aug_LS010,10,100,100,0.0,1.0,1.0,100.0,1.0,0.3631027638912201,0.4111766219139099,0.4111766517162323,0.7742794156074524,3.7348156929016123,0.5119941234588623,0.6000000238418579,0.5600000023841858,0.550000011920929,0.12,0.25,0.63,0,0,0.5714285714285714,0.565359477124183,0.5478036175710594,0.1322314049586777,0.7875816993464053,0.74938334392736,0.25533073885100227,0.5437347888946533,0.7777777777777778,0.6511627906976745,0.35294117647058826,0.4444444444444445
95,20,RiskMixed_AugMixTF_LS010,10,100,100,0.0,1.0,1.0,100.0,0.0,nan,nan,nan,nan,3.7348156929016123,0.5119941234588623,0.6000000238418579,0.5600000023841858,0.550000011920929,0.12,0.25,0.63,0,0,0.6,0.5947712418300654,0.5833333333333333,0.1914191419141914,0.7908496732026145,0.6964489200416397,0.2906987045492445,0.5102788209915161,0.7777777777777778,0.6666666666666666,0.4117647058823529,0.5
95,20,RiskMixed_SAS-Cert-TFConsistency_v0,10,100,37,0.63,0.3700000047683716,1.0,37.0,0.37,nan,nan,nan,nan,3.7348156929016123,0.5119941234588623,0.6000000238418579,0.5600000023841858,0.550000011920929,0.12,0.25,0.63,0,0,0.4857142857142857,0.4754901960784314,0.4034090909090909,-0.050000000000000044,0.7712418300653595,0.8309393508211435,0.3342563309839794,0.5907042622566223,0.8333333333333334,0.625,0.11764705882352941,0.1818181818181818
95,21,RiskMixed_NaiveTF-Aug_LS010,10,100,100,0.0,1.0,1.0,100.0,1.0,0.2855461537837982,0.3792797029018402,0.3792797029018402,0.6648258566856384,7.444470739364644,0.692990779876709,0.800000011920929,0.8100000023841858,0.800000011920929,0.1,0.21,0.69,0,0,0.7428571428571429,0.7467320261437909,0.7394540942928041,0.48946515397082657,0.7712418300653595,0.9629862747125925,0.26591749531882153,0.460568904876709,0.6111111111111112,0.7096774193548387,0.8823529411764706,0.7692307692307693
95,21,RiskMixed_AugMixTF_LS010,10,100,100,0.0,1.0,1.0,100.0,0.0,nan,nan,nan,nan,7.444470739364644,0.692990779876709,0.800000011920929,0.8100000023841858,0.800000011920929,0.1,0.21,0.69,0,0,0.7428571428571429,0.7467320261437909,0.7394540942928041,0.48946515397082657,0.7516339869281046,0.949212673409224,0.2255929061344692,0.47055724263191223,0.6111111111111112,0.7096774193548387,0.8823529411764706,0.7692307692307693
95,21,RiskMixed_SAS-Cert-TFConsistency_v0,10,100,31,0.69,0.3100000023841858,1.0,31.0,0.31,nan,nan,nan,nan,7.444470739364644,0.692990779876709,0.800000011920929,0.8100000023841858,0.800000011920929,0.1,0.21,0.69,0,0,0.7428571428571429,0.7467320261437909,0.7394540942928041,0.48946515397082657,0.7581699346405228,0.9213423646885898,0.2329596161842346,0.4524640738964081,0.6111111111111112,0.7096774193548387,0.8823529411764706,0.7692307692307693
95,22,RiskMixed_NaiveTF-Aug_LS010,10,100,100,0.0,1.0,1.0,100.0,1.0,0.27345559000968933,0.3213324546813965,0.32133248448371887,0.5947880744934082,3.2604829788208014,0.5713435411453247,0.6600000262260437,0.6600000262260437,0.6600000262260437,0.13,0.23,0.64,0,0,0.8,0.803921568627451,0.7973531844499586,0.6029173419773096,0.7516339869281046,0.602965829894977,0.18346266235624042,0.3642066717147827,0.6666666666666666,0.7741935483870968,0.9411764705882353,0.8205128205128205
95,22,RiskMixed_AugMixTF_LS010,10,100,100,0.0,1.0,1.0,100.0,0.0,nan,nan,nan,nan,3.2604829788208014,0.5713435411453247,0.6600000262260437,0.6600000262260437,0.6600000262260437,0.13,0.23,0.64,0,0,0.7714285714285715,0.7745098039215685,0.769736842105263,0.5454545454545454,0.7352941176470589,0.5833876524493825,0.178028861113957,0.38627251982688904,0.6666666666666666,0.75,0.8823529411764706,0.7894736842105262
95,22,RiskMixed_SAS-Cert-TFConsistency_v0,10,100,36,0.64,0.36000001430511475,1.0,36.0,0.36,nan,nan,nan,nan,3.2604829788208014,0.5713435411453247,0.6600000262260437,0.6600000262260437,0.6600000262260437,0.13,0.23,0.64,0,0,0.8,0.803921568627451,0.7973531844499586,0.6029173419773096,0.7320261437908496,0.5876063277714938,0.1702063832964216,0.35978078842163086,0.6666666666666666,0.7741935483870968,0.9411764705882353,0.8205128205128205
95,23,RiskMixed_NaiveTF-Aug_LS010,10,100,100,0.0,1.0,1.0,100.0,1.0,0.3433985710144043,0.36398300528526306,0.36398300528526306,0.7073816061019897,3.98126883506775,0.6227605938911438,0.7099999785423279,0.7300000190734863,0.7099999785423279,0.11,0.28,0.61,0,0,0.7142857142857143,0.7173202614379085,0.712171052631579,0.4318181818181819,0.7058823529411765,1.0904866055148532,0.27342595883778165,0.5200653672218323,0.6111111111111112,0.6875000000000001,0.8235294117647058,0.7368421052631577
95,23,RiskMixed_AugMixTF_LS010,10,100,100,0.0,1.0,1.0,100.0,0.0,nan,nan,nan,nan,3.98126883506775,0.6227605938911438,0.7099999785423279,0.7300000190734863,0.7099999785423279,0.11,0.28,0.61,0,0,0.7714285714285715,0.7761437908496732,0.7666666666666666,0.5469255663430421,0.7058823529411764,1.0877029119989707,0.25600610290254866,0.46864449977874756,0.6111111111111112,0.7333333333333334,0.9411764705882353,0.7999999999999999
95,23,RiskMixed_SAS-Cert-TFConsistency_v0,10,100,39,0.61,0.38999998569488525,1.0,39.0,0.39,nan,nan,nan,nan,3.98126883506775,0.6227605938911438,0.7099999785423279,0.7300000190734863,0.7099999785423279,0.11,0.28,0.61,0,0,0.7714285714285715,0.7761437908496732,0.7666666666666666,0.5469255663430421,0.7287581699346406,1.0863076549659454,0.22552315167018347,0.44815483689308167,0.6111111111111112,0.7333333333333334,0.9411764705882353,0.7999999999999999
