target_subject,seed,comparison,delta_balanced_accuracy,delta_macro_f1,delta_ece,delta_nll,delta_brier,win_macro_f1
90,20,SAS-Cert-TFConsistency_v0-vs-NaiveTF-Aug_LS010,-0.05555555555555558,-0.05704925704925712,-0.053893572943551196,0.014463259647313126,0.027181416749954224,0
90,20,SAS-Cert-TFConsistency_v0-vs-AugMixTF_LS010,0.0016339869281045694,0.0002808002808002419,-0.07330341850008283,-0.004806631196810407,0.00952678918838501,1
90,21,SAS-Cert-TFConsistency_v0-vs-NaiveTF-Aug_LS010,0.0,0.0,0.003162436825888494,0.002913246062807455,-0.0006017740815877914,0
90,21,SAS-Cert-TFConsistency_v0-vs-AugMixTF_LS010,0.0,0.0,0.007510825565883089,0.008707423320556539,0.003968927077949047,0
90,22,SAS-Cert-TFConsistency_v0-vs-NaiveTF-Aug_LS010,-0.11764705882352933,-0.11851747764279297,0.016848456008093662,0.21667175702247396,0.13240499049425125,0
90,22,SAS-Cert-TFConsistency_v0-vs-AugMixTF_LS010,-0.11764705882352933,-0.11851747764279297,0.02711585164070128,0.23518307295514193,0.14182788133621216,0
90,23,SAS-Cert-TFConsistency_v0-vs-NaiveTF-Aug_LS010,0.0,0.0,-0.022017046383449007,-0.03250606614031987,-0.014776535332202911,0
90,23,SAS-Cert-TFConsistency_v0-vs-AugMixTF_LS010,0.0,0.0,-0.023644687448229118,-0.007666061935651669,-0.0015823990106582642,0
90,24,SAS-Cert-TFConsistency_v0-vs-NaiveTF-Aug_LS010,-0.02941176470588236,-0.02928284576204787,-0.015382478918348041,0.09558755292405338,0.05646944046020508,0
90,24,SAS-Cert-TFConsistency_v0-vs-AugMixTF_LS010,-0.05882352941176472,-0.05818360657070343,0.008994688306535992,0.12686276866269408,0.0754745565354824,0
91,20,SAS-Cert-TFConsistency_v0-vs-NaiveTF-Aug_LS010,0.02777777777777768,0.029086573204220256,-0.00585364869662694,0.03211832449959162,-0.006577044725418091,1
91,20,SAS-Cert-TFConsistency_v0-vs-AugMixTF_LS010,0.08333333333333326,0.08897727825621549,-0.027925716979163018,-0.0770911792954333,-0.050104230642318726,1
91,21,SAS-Cert-TFConsistency_v0-vs-NaiveTF-Aug_LS010,-0.13888888888888884,-0.14308941118151652,-0.004141000338963113,0.07442823333292792,0.07854850590229034,0
91,21,SAS-Cert-TFConsistency_v0-vs-AugMixTF_LS010,-0.05065359477124187,-0.05347269434737911,0.027225141865866526,0.033154602067462124,0.05586618185043335,0
91,22,SAS-Cert-TFConsistency_v0-vs-NaiveTF-Aug_LS010,0.03104575163398693,0.03026315789473677,0.016184002161026,0.034038110676019806,0.02140861749649048,1
91,22,SAS-Cert-TFConsistency_v0-vs-AugMixTF_LS010,0.02941176470588247,0.02875816993464042,-0.010575067996978771,0.01339226075255151,-0.0021705329418182373,1
91,23,SAS-Cert-TFConsistency_v0-vs-NaiveTF-Aug_LS010,-0.02941176470588247,-0.03068651778329201,0.0454089607511248,0.20571119440124164,0.04838752746582031,0
91,23,SAS-Cert-TFConsistency_v0-vs-AugMixTF_LS010,-0.004901960784313708,-0.004575163398692794,0.03926783970424108,0.2693176990272451,0.010790050029754639,0
91,24,SAS-Cert-TFConsistency_v0-vs-NaiveTF-Aug_LS010,-0.05555555555555558,-0.05603070175438596,0.011039110592433371,-0.005835320389408205,0.017683744430541992,0
91,24,SAS-Cert-TFConsistency_v0-vs-AugMixTF_LS010,-0.05555555555555558,-0.05603070175438596,0.026163494586944558,-0.031032961174829288,0.004780769348144531,0
92,20,SAS-Cert-TFConsistency_v0-vs-NaiveTF-Aug_LS010,-0.07727272727272727,-0.08545454545454545,-0.008919454001365817,0.09650475643459253,0.05593791604042053,0
92,20,SAS-Cert-TFConsistency_v0-vs-AugMixTF_LS010,-0.022727272727272707,-0.020886291091489317,0.0006734938063520102,0.0637211577916611,0.040217310190200806,0
92,21,SAS-Cert-TFConsistency_v0-vs-NaiveTF-Aug_LS010,-0.09090909090909094,-0.09373628721123084,-0.024493816685169312,0.03572472909737484,0.04192754626274109,0
92,21,SAS-Cert-TFConsistency_v0-vs-AugMixTF_LS010,-0.07090909090909092,-0.07297870455765176,0.04003865097431428,0.11067928589373616,0.10335084795951843,0
92,22,SAS-Cert-TFConsistency_v0-vs-NaiveTF-Aug_LS010,0.022727272727272707,0.021840981635783296,0.03526626432195622,0.028114974175660612,-0.0008322149515151978,1
92,22,SAS-Cert-TFConsistency_v0-vs-AugMixTF_LS010,0.07090909090909092,0.06902097902097903,-0.004792664913420994,-0.011568857979706526,-0.05048792064189911,1
92,23,SAS-Cert-TFConsistency_v0-vs-NaiveTF-Aug_LS010,0.0,0.0,-0.008604738306491944,0.007197102916123133,0.008434563875198364,0
92,23,SAS-Cert-TFConsistency_v0-vs-AugMixTF_LS010,0.022727272727272707,0.021334412580943707,-0.017683001274758192,-0.021381210694738195,-0.012007907032966614,1
