pool,aug_type,n,content_q_mean,content_q_p10,content_q_p50,content_q_p90,risk_q_mean,risk_q_p10,risk_q_p50,risk_q_p90,artifact_score_mean,physio_score_mean
regular,ALL,6000,0.4999999995343387,0.09999999701976738,0.5,0.8999999761581483,0.4999999995343387,0.09999999701976738,0.5,0.8999999761581483,1.3941465999595821,0.4999999995343387
regular,frequency_mixup,1000,0.5173559314850718,0.10169491171836853,0.5254237055778503,0.9169491529464725,0.607254237473011,0.4576271176338196,0.5932203531265259,0.7966101765632629,1.1463946620747447,0.3922881345488131
regular,same_class_frequency_mixup,1000,0.5182881347797811,0.08474576473236084,0.5254237055778503,0.9322034120559692,0.7106101700365544,0.508474588394165,0.7118644118309021,0.9152542352676392,1.1367011632546782,0.2889491517227143
regular,weak_amplitude_scaling,1000,0.5113898306302727,0.10169491171836853,0.508474588394165,0.9152542352676392,0.7754237278401852,0.5593220591545105,0.8135592937469482,0.9322034120559692,2.413111779153347,0.22549152449704707
regular,weak_frequency_mask,2000,0.5013220338290557,0.10169491171836853,0.49152541160583496,0.8983050584793091,0.4127118634656072,0.18644067645072937,0.3305084854364395,0.9661017060279846,1.1790336180664598,0.5847711873482913
regular,weak_time_shift,1000,0.4503220326527953,0.06779661029577255,0.4406779706478119,0.8305084705352783,0.08128813492506742,0.015254237316548921,0.08474576473236084,0.1525423675775528,1.3106047591418029,0.9237288117408753
