target_subject,seed,comparison,delta_balanced_accuracy,delta_macro_f1,delta_ece,delta_nll,delta_brier,win_macro_f1
90,20,SAS-Cert-SoftAR-LS-v1.1-vs-NaiveAug_LS010,-0.13888888888888895,-0.14642857142857146,0.06234558480126516,0.3512903847720046,0.21249081566929817,0
90,20,SAS-Cert-SoftAR-LS-v1.1-vs-ArtifactReject_LS010,0.02777777777777768,0.031055508830950318,-0.04131975514548167,-0.04910816010030927,-0.02167487144470215,1
90,20,SAS-Cert-SoftAR-LS-v1.1-vs-SoftWeight_noReject_LS010,-0.13888888888888895,-0.14642857142857146,0.04860720804759433,0.3393198393930086,0.20430444926023483,0
