target_subject,seed,group,n_support,n_aug_total,n_aug_kept,rejected_ratio,mean_aug_weight_all,mean_aug_weight_kept,artifact_threshold,fold_score_nan_inf_count,fold_covariance_nan_inf_count,accuracy,balanced_accuracy,macro_f1,kappa,auroc,nll,ece,brier
98,23,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000834465027,0.6000000834465027,1.680171573162079,0,0,0.37142857142857144,0.3741830065359477,0.3667763157894737,-0.25,0.43790849673202614,1.1156347653759435,0.4068659245967865,0.8054254055023193
98,23,SAS-Cert-SoftAR-LS-v1.1,10,60,54,0.09999999999999998,0.5151412487030029,0.5723791718482971,1.680171573162079,0,0,0.34285714285714286,0.3431372549019608,0.34285714285714286,-0.3132137030995106,0.4248366013071896,1.133701478925401,0.43638292253017424,0.8110524415969849
98,24,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,2.9167636156082155,0,0,0.5714285714285714,0.5718954248366013,0.5714285714285715,0.14355628058727576,0.6601307189542485,1.1014100096236408,0.3401274936539786,0.5927631258964539
98,24,ArtifactReject_LS010,10,60,54,0.09999999999999998,1.0,1.0,2.9167636156082155,0,0,0.5714285714285714,0.5718954248366013,0.5714285714285715,0.14355628058727576,0.6568627450980392,1.1367035677486974,0.29041645782334463,0.6131455302238464
98,24,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000238418579,0.6000000238418579,2.9167636156082155,0,0,0.6,0.6013071895424837,0.5996732026143792,0.2019543973941369,0.673202614379085,1.1881650892015478,0.3266136974096298,0.6465957164764404
98,24,SAS-Cert-SoftAR-LS-v1.1,10,60,54,0.09999999999999998,0.5309604406356812,0.5899559855461121,2.9167636156082155,0,0,0.5714285714285714,0.5718954248366013,0.5714285714285715,0.14355628058727576,0.6633986928104576,1.1062904817014094,0.325364089012146,0.602142870426178
99,20,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,2.5212353944778445,0,0,0.6285714285714286,0.6290849673202614,0.6285714285714287,0.2577487765089723,0.7222222222222222,0.934169233098002,0.2572920892919813,0.5423607230186462
99,20,ArtifactReject_LS010,10,60,54,0.09999999999999998,1.0,1.0,2.5212353944778445,0,0,0.6571428571428571,0.6568627450980392,0.6568627450980392,0.3137254901960783,0.7156862745098038,0.9421709584568556,0.2839259028434753,0.5432092547416687
99,20,SoftWeight_noReject_LS010,10,60,60,0.0,0.5999999642372131,0.5999999642372131,2.5212353944778445,0,0,0.6,0.5980392156862745,0.5970394736842105,0.19672131147540972,0.7189542483660131,0.9113307074365866,0.2551679772990091,0.5358517169952393
99,20,SAS-Cert-SoftAR-LS-v1.1,10,60,54,0.09999999999999998,0.535480260848999,0.5949780344963074,2.5212353944778445,0,0,0.6285714285714286,0.6290849673202614,0.6285714285714287,0.2577487765089723,0.718954248366013,0.9391112682067355,0.27087794372013635,0.550204873085022
99,21,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,4.233819770812988,0,0,0.4857142857142857,0.488562091503268,0.48190789473684215,-0.022727272727272707,0.5915032679738562,1.0714650169908884,0.35591059156826566,0.6934256553649902
99,21,ArtifactReject_LS010,10,60,54,0.09999999999999998,1.0,1.0,4.233819770812988,0,0,0.5142857142857142,0.5163398692810457,0.5126945126945126,0.0325203252032521,0.5947712418300654,1.0409614555783477,0.37526277303695676,0.6773650646209717
99,21,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000238418579,0.6000000238418579,4.233819770812988,0,0,0.5428571428571428,0.5473856209150327,0.5333333333333333,0.09385113268608425,0.5947712418300654,1.083156004979274,0.3453871692929949,0.6862729787826538
99,21,SAS-Cert-SoftAR-LS-v1.1,10,60,54,0.09999999999999998,0.5589830279350281,0.6210922598838806,4.233819770812988,0,0,0.5142857142857142,0.5163398692810457,0.5126945126945126,0.0325203252032521,0.6078431372549019,1.0496658100264984,0.3502167803900582,0.6814923882484436
99,22,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,2.9065791606903075,0,0,0.5428571428571428,0.5457516339869282,0.5394736842105263,0.09090909090909094,0.5718954248366014,1.0612272093631017,0.29362121820449827,0.6559343338012695
99,22,ArtifactReject_LS010,10,60,54,0.09999999999999998,1.0,1.0,2.9065791606903075,0,0,0.5714285714285714,0.5751633986928104,0.56575682382134,0.14910858995137766,0.5588235294117647,1.069783960880196,0.27352432353155953,0.6582944393157959
99,22,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000238418579,0.6000000238418579,2.9065791606903075,0,0,0.5428571428571428,0.5457516339869282,0.5394736842105263,0.09090909090909094,0.565359477124183,1.0782440533712614,0.300191582100732,0.6658382415771484
99,22,SAS-Cert-SoftAR-LS-v1.1,10,60,54,0.09999999999999998,0.5467796921730042,0.6075329780578613,2.9065791606903075,0,0,0.5714285714285714,0.5751633986928104,0.56575682382134,0.14910858995137766,0.5588235294117647,1.0855345159365897,0.3163545250892639,0.6611286997795105
99,23,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,2.2897071838378906,0,0,0.5714285714285714,0.5686274509803921,0.56575682382134,0.13793103448275856,0.5784313725490196,1.0104558876044292,0.3025620081595012,0.6569882035255432
99,23,ArtifactReject_LS010,10,60,54,0.09999999999999998,1.0,1.0,2.2897071838378906,0,0,0.5714285714285714,0.5686274509803921,0.56575682382134,0.13793103448275856,0.5555555555555556,1.0441856732927097,0.31840531570570807,0.6732385754585266
99,23,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000834465027,0.6000000834465027,2.2897071838378906,0,0,0.5714285714285714,0.5686274509803921,0.56575682382134,0.13793103448275856,0.5718954248366013,1.0169249734334969,0.2825444221496582,0.6555636525154114
99,23,SAS-Cert-SoftAR-LS-v1.1,10,60,54,0.09999999999999998,0.5379660725593567,0.597740113735199,2.2897071838378906,0,0,0.5714285714285714,0.5686274509803921,0.56575682382134,0.13793103448275856,0.5555555555555556,1.0625842094901703,0.34674794801643916,0.6668247580528259
99,24,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,2.2733728170394896,0,0,0.5714285714285714,0.576797385620915,0.5584524810765349,0.1518578352180937,0.6699346405228759,0.9133076091634573,0.28520138604300366,0.5737085342407227
99,24,ArtifactReject_LS010,10,60,54,0.09999999999999998,1.0,1.0,2.2733728170394896,0,0,0.5428571428571428,0.5490196078431372,0.5238095238095238,0.09677419354838712,0.6666666666666666,1.0109014372046705,0.31917977035045625,0.6246836185455322
99,24,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000238418579,0.6000000238418579,2.2733728170394896,0,0,0.6285714285714286,0.6388888888888888,0.5790934320074006,0.272,0.6928104575163399,1.1962177873513324,0.2795851503099714,0.6270964741706848
99,24,SAS-Cert-SoftAR-LS-v1.1,10,60,54,0.09999999999999998,0.5411299467086792,0.601255476474762,2.2733728170394896,0,0,0.6,0.6062091503267973,0.5833333333333333,0.20967741935483875,0.6862745098039216,1.05217838200069,0.2921998381614685,0.6105455160140991
100,20,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,2.455371952056885,0,0,0.8461538461538461,0.8461538461538461,0.8424242424242423,0.6923076923076923,0.9112426035502958,0.43482015780800326,0.15287599655298087,0.24786408245563507
100,20,ArtifactReject_LS010,10,60,54,0.09999999999999998,1.0,1.0,2.455371952056885,0,0,0.8461538461538461,0.8461538461538461,0.8424242424242423,0.6923076923076923,0.9112426035502958,0.44939838895476,0.13691536279825064,0.26891201734542847
100,20,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000834465027,0.6000000834465027,2.455371952056885,0,0,0.8461538461538461,0.8461538461538461,0.8424242424242423,0.6923076923076923,0.8757396449704141,0.4621553398723418,0.19540637043806222,0.27792733907699585
100,20,SAS-Cert-SoftAR-LS-v1.1,10,60,54,0.09999999999999998,0.5155931711196899,0.572881281375885,2.455371952056885,0,0,0.8461538461538461,0.8461538461538461,0.8424242424242423,0.6923076923076923,0.8994082840236687,0.4629571123978907,0.15024720705472505,0.28063294291496277
100,21,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,2.7629215478897096,0,0,0.8461538461538461,0.8461538461538461,0.8424242424242423,0.6923076923076923,0.8994082840236687,0.5111227732103655,0.20604151028853196,0.3133687973022461
100,21,ArtifactReject_LS010,10,60,54,0.09999999999999998,1.0,1.0,2.7629215478897096,0,0,0.8461538461538461,0.8461538461538461,0.8424242424242423,0.6923076923076923,0.9230769230769231,0.4494901322123076,0.17128762832054725,0.2816033363342285
100,21,SoftWeight_noReject_LS010,10,60,60,0.0,0.5999999642372131,0.5999999642372131,2.7629215478897096,0,0,0.8461538461538461,0.8461538461538461,0.8424242424242423,0.6923076923076923,0.9053254437869823,0.46001985838839354,0.14437081951361436,0.28747642040252686
100,21,SAS-Cert-SoftAR-LS-v1.1,10,60,54,0.09999999999999998,0.5300564765930176,0.5889516472816467,2.7629215478897096,0,0,0.8461538461538461,0.8461538461538461,0.8424242424242423,0.6923076923076923,0.9289940828402367,0.4130729879499165,0.145561912885079,0.2689507007598877
100,22,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,3.085300302505495,0,0,0.8076923076923077,0.8076923076923077,0.8003072196620584,0.6153846153846154,0.893491124260355,0.39469117929940106,0.15007475591622868,0.2750248908996582
100,22,ArtifactReject_LS010,10,60,54,0.09999999999999998,1.0,1.0,3.085300302505495,0,0,0.8461538461538461,0.8461538461538461,0.8424242424242423,0.6923076923076923,0.9467455621301775,0.3007760022627147,0.071089689548199,0.20023830235004425
100,22,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000238418579,0.6000000238418579,3.085300302505495,0,0,0.6923076923076923,0.6923076923076923,0.6904761904761905,0.3846153846153846,0.8639053254437871,0.40243153158684436,0.18047110392497137,0.2882498800754547
100,22,SAS-Cert-SoftAR-LS-v1.1,10,60,54,0.09999999999999998,0.5499436259269714,0.6110484004020691,3.085300302505495,0,0,0.8461538461538461,0.8461538461538461,0.8424242424242423,0.6923076923076923,0.9349112426035503,0.318729482911967,0.1424278456431169,0.21543651819229126
100,23,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,3.6275273084640505,0,0,0.8846153846153846,0.8846153846153846,0.8844444444444444,0.7692307692307692,0.9644970414201184,0.21578481907037636,0.0574099261027116,0.14489920437335968
100,23,ArtifactReject_LS010,10,60,54,0.09999999999999998,1.0,1.0,3.6275273084640505,0,0,0.8076923076923077,0.8076923076923077,0.8074074074074074,0.6153846153846154,0.9644970414201184,0.26774910762060045,0.1771574845680824,0.18737541139125824
100,23,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000834465027,0.6000000834465027,3.6275273084640505,0,0,0.8846153846153846,0.8846153846153846,0.8830584707646177,0.7692307692307692,0.9644970414201184,0.34435313416392277,0.16945234055702504,0.2285792976617813
100,23,SAS-Cert-SoftAR-LS-v1.1,10,60,54,0.09999999999999998,0.5508474707603455,0.6120527982711792,3.6275273084640505,0,0,0.8076923076923077,0.8076923076923077,0.8074074074074074,0.6153846153846154,0.9644970414201184,0.26373435974163173,0.17924029781268197,0.18125155568122864
100,24,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,3.408516430854799,0,0,0.8076923076923077,0.8076923076923077,0.8050974512743627,0.6153846153846154,0.9053254437869822,0.4523806469546691,0.10438841581344604,0.2918889820575714
