target_subject,seed,group,n_support,n_aug_total,n_aug_kept,rejected_ratio,mean_aug_weight_all,mean_aug_weight_kept,sum_aug_weight_kept,sum_weight_per_candidate,CE_real,CE_aug_raw,CE_aug_weighted,final_train_loss,artifact_threshold,fold_score_nan_inf_count,fold_covariance_nan_inf_count,accuracy,balanced_accuracy,macro_f1,kappa,auroc,nll,ece,brier,class_0_accuracy,class_0_f1,class_1_accuracy,class_1_f1
91,20,RiskMixed_NaiveAug_LS010,10,100,100,0.0,1.0,1.0,100.0,1.0,0.2274232804775238,0.2734677791595459,0.2734677791595459,0.5008910894393921,6.304067945480347,0,0,0.8285714285714286,0.8300653594771241,0.8284313725490196,0.6579804560260587,0.8758169934640523,0.537151553257562,0.16602162122726438,0.3220553994178772,0.8823529411764706,0.8333333333333333,0.7777777777777778,0.823529411764706
91,20,RiskMixed_SAS-Cert-SCB-CU-LS-v1.4,10,100,100,0.0,0.9999999403953552,0.9999999403953552,99.99999237060547,0.9999999237060547,0.2342744618654251,0.27334481477737427,0.26528841257095337,0.4995628595352173,6.304067945480347,0,0,0.8285714285714286,0.8300653594771241,0.8284313725490196,0.6579804560260587,0.8856209150326797,0.5551054632749939,0.17339799233845304,0.3247016668319702,0.8823529411764706,0.8333333333333333,0.7777777777777778,0.823529411764706
91,21,RiskMixed_NaiveAug_LS010,10,100,100,0.0,1.0,1.0,100.0,1.0,0.28947871923446655,0.3228369951248169,0.3228369951248169,0.6123157143592834,6.058400201797495,0,0,0.9428571428571428,0.9411764705882353,0.9424342105263158,0.8852459016393442,0.9607843137254901,0.2865834596745375,0.1394850390298026,0.1669546514749527,0.8823529411764706,0.9375,1.0,0.9473684210526316
91,21,RiskMixed_SAS-Cert-SCB-CU-LS-v1.4,10,100,100,0.0,1.0,1.0,100.0,1.0,0.3084816336631775,0.3432612419128418,0.3289419412612915,0.637423574924469,6.058400201797495,0,0,0.9428571428571428,0.9411764705882353,0.9424342105263158,0.8852459016393442,0.9607843137254901,0.28026934803115044,0.1298391444342477,0.16196292638778687,0.8823529411764706,0.9375,1.0,0.9473684210526316
91,22,RiskMixed_NaiveAug_LS010,10,100,100,0.0,1.0,1.0,100.0,1.0,0.36253929138183594,0.38274750113487244,0.38274750113487244,0.7452868223190308,4.196709823608434,0,0,0.8,0.8006535947712419,0.7999999999999999,0.6003262642740621,0.892156862745098,0.645691585976315,0.19997417586190358,0.3663622736930847,0.8235294117647058,0.7999999999999999,0.7777777777777778,0.7999999999999999
91,22,RiskMixed_SAS-Cert-SCB-CU-LS-v1.4,10,100,100,0.0,1.0,1.0,100.0,1.0,0.3531666100025177,0.3761794865131378,0.37172794342041016,0.7248945236206055,4.196709823608434,0,0,0.8,0.8006535947712419,0.7999999999999999,0.6003262642740621,0.892156862745098,0.6378790135187931,0.19675616366522652,0.36617252230644226,0.8235294117647058,0.7999999999999999,0.7777777777777778,0.7999999999999999
91,23,RiskMixed_NaiveAug_LS010,10,100,100,0.0,1.0,1.0,100.0,1.0,0.3489234149456024,0.34411293268203735,0.34411293268203735,0.6930363178253174,9.820047569274912,0,0,0.8,0.7973856209150327,0.7973531844499586,0.5977011494252873,0.8692810457516339,0.5745503602758375,0.13831311719758171,0.28440508246421814,0.7058823529411765,0.7741935483870968,0.8888888888888888,0.8205128205128205
91,23,RiskMixed_SAS-Cert-SCB-CU-LS-v1.4,10,100,100,0.0,1.0000001192092896,1.0000001192092896,100.00000762939453,1.0000000762939454,0.34735265374183655,0.3406440019607544,0.34262824058532715,0.6899808645248413,9.820047569274912,0,0,0.8285714285714286,0.826797385620915,0.8273026315789473,0.6557377049180327,0.8594771241830065,0.5360362929466899,0.13484104871749877,0.28140974044799805,0.7647058823529411,0.8125,0.8888888888888888,0.8421052631578948
91,24,RiskMixed_NaiveAug_LS010,10,100,100,0.0,1.0,1.0,100.0,1.0,0.31250613927841187,0.3532262444496155,0.3532262444496155,0.6657323837280273,5.835403776168824,0,0,0.8857142857142857,0.8823529411764706,0.8833333333333333,0.7697368421052632,0.934640522875817,0.39757043307954587,0.11765916517802648,0.21302446722984314,0.7647058823529411,0.8666666666666666,1.0,0.9
91,24,RiskMixed_SAS-Cert-SCB-CU-LS-v1.4,10,100,100,0.0,1.0,1.0,100.0,1.0,0.32398051023483276,0.36610761284828186,0.35030055046081543,0.6742810606956482,5.835403776168824,0,0,0.8857142857142857,0.8823529411764706,0.8833333333333333,0.7697368421052632,0.9313725490196078,0.41189311741440165,0.1180452925818307,0.21517445147037506,0.7647058823529411,0.8666666666666666,1.0,0.9
