aug_id,original_local_index,aug_type,label,content_score,style_score,physio_score,artifact_safe_score,artifact_risk_raw,sas_score,score_artifact_gate_physio,score_direction_fixed_total
bad_physio_005_04,5,bad_physio,1,0.918367326259613,0.7142857313156128,0.22448979318141937,0.7551020383834839,1.8235976696014404,0.8285714387893677,0.22448979318141937,0.2530612349510193
clean_006_00,6,clean,0,0.18367347121238708,0.020408162847161293,0.5306122303009033,0.5102040767669678,257.2115783691406,0.36326533555984497,0.5306122303009033,0.5438775420188904
clean_006_01,6,clean,0,0.40816327929496765,0.8979591727256775,0.9795918464660645,0.3265306055545807,288.4317626953125,0.3632653057575226,0.9795918464660645,0.7551020383834839
bad_artifact_006_02,6,bad_artifact,0,0.6122449040412903,0.22448979318141937,0.6938775777816772,0.06122449040412903,1485.875244140625,0.30918365716934204,0.0,0.577551007270813
bad_content_006_03,6,bad_content,0,0.06122449040412903,0.5102040767669678,0.44897958636283875,1.0,0.006144123151898384,0.577551007270813,0.44897958636283875,0.517346978187561
bad_physio_006_04,6,bad_physio,0,0.9795918464660645,0.7755101919174194,0.4897959232330322,0.795918345451355,0.5331741571426392,0.8785713911056519,0.4897959232330322,0.29693877696990967
clean_007_00,7,clean,0,0.12244898080825806,0.12244898080825806,0.2857142984867096,0.44897958636283875,266.9071960449219,0.30204081535339355,0.2857142984867096,0.5346938967704773
clean_007_01,7,clean,0,0.16326530277729034,0.795918345451355,1.0,0.5714285969734192,245.20999145507812,0.3877550959587097,1.0,0.7693877816200256
bad_artifact_007_02,7,bad_artifact,0,0.7551020383834839,0.26530611515045166,0.6734693646430969,0.18367347121238708,416.56060791015625,0.44081634283065796,0.6734693646430969,0.4979591965675354
bad_content_007_03,7,bad_content,0,0.0,0.4897959232330322,0.3877550959587097,0.8775510191917419,0.2077818065881729,0.48265308141708374,0.3877550959587097,0.5510203838348389
bad_physio_007_04,7,bad_physio,0,0.6326530575752258,0.5714285969734192,0.040816325694322586,0.6938775777816772,2.2779722213745117,0.6663265228271484,0.040816325694322586,0.30102038383483887
clean_008_00,8,clean,0,0.5918367505073547,0.06122449040412903,0.12244898080825806,0.5510203838348389,251.15956115722656,0.5693877339363098,0.12244898080825806,0.2948979437351227
clean_008_01,8,clean,0,0.36734694242477417,0.8571428656578064,0.8571428656578064,0.40816327929496765,271.9858093261719,0.3897959291934967,0.8571428656578064,0.7122449278831482
bad_artifact_008_02,8,bad_artifact,0,0.8571428656578064,0.3265306055545807,0.6530612111091614,0.12244898080825806,976.366943359375,0.45306122303009033,0.6530612111091614,0.48163264989852905
bad_content_008_03,8,bad_content,0,0.22448979318141937,0.4285714328289032,0.20408163964748383,0.8367347121238708,0.3714194595813751,0.5612245202064514,0.20408163964748383,0.4275510013103485
bad_physio_008_04,8,bad_physio,0,0.7142857313156128,0.7551020383834839,0.020408162847161293,0.6734693646430969,2.4382784366607666,0.6918367147445679,0.020408162847161293,0.30000001192092896
clean_009_00,9,clean,0,0.2448979616165161,0.8163265585899353,0.7551020383834839,0.30612245202064514,289.75933837890625,0.2785714268684387,0.7551020383834839,0.7489796280860901
clean_009_01,9,clean,0,0.3877550959587097,0.040816325694322586,0.16326530277729034,0.2448979616165161,308.4350891113281,0.30918365716934204,0.16326530277729034,0.44999998807907104
bad_artifact_009_02,9,bad_artifact,0,0.8163265585899353,0.1428571492433548,0.6326530575752258,0.16326530277729034,420.81658935546875,0.4571428596973419,0.6326530575752258,0.45306122303009033
bad_content_009_03,9,bad_content,0,0.10204081982374191,0.3469387888908386,0.06122449040412903,0.9591836929321289,0.060376644134521484,0.5734694004058838,0.06122449040412903,0.3918367028236389
bad_physio_009_04,9,bad_physio,0,0.6734693646430969,0.6122449040412903,0.0,0.7346938848495483,1.8926997184753418,0.7071428298950195,0.0,0.27244898676872253
